feature,family,short_feature,value,binWidth,method
original_glszm_GrayLevelNonUniformityNormalized,glszm,GrayLevelNonUniformityNormalized,0.0563163371488033,10,native_original
original_glszm_GrayLevelVariance,glszm,GrayLevelVariance,25.00783905653833,10,native_original
original_glszm_HighGrayLevelZoneEmphasis,glszm,HighGrayLevelZoneEmphasis,171.33978494623656,10,native_original
original_glszm_LargeAreaEmphasis,glszm,LargeAreaEmphasis,3179.5827956989247,10,native_original
original_glszm_LargeAreaHighGrayLevelEmphasis,glszm,LargeAreaHighGrayLevelEmphasis,554036.0451612903,10,native_original
original_glszm_LargeAreaLowGrayLevelEmphasis,glszm,LargeAreaLowGrayLevelEmphasis,30.36999612477338,10,native_original
original_glszm_LowGrayLevelZoneEmphasis,glszm,LowGrayLevelZoneEmphasis,0.0260262296163165,10,native_original
original_glszm_SizeZoneNonUniformity,glszm,SizeZoneNonUniformity,54.93118279569892,10,native_original
original_glszm_SizeZoneNonUniformityNormalized,glszm,SizeZoneNonUniformityNormalized,0.1181315759047288,10,native_original
original_glszm_SmallAreaEmphasis,glszm,SmallAreaEmphasis,0.3510603050800489,10,native_original
original_glszm_SmallAreaHighGrayLevelEmphasis,glszm,SmallAreaHighGrayLevelEmphasis,63.76320633264748,10,native_original
original_glszm_SmallAreaLowGrayLevelEmphasis,glszm,SmallAreaLowGrayLevelEmphasis,0.0115453084698074,10,native_original
original_glszm_ZoneEntropy,glszm,ZoneEntropy,7.534349374650734,10,native_original
original_glszm_ZonePercentage,glszm,ZonePercentage,0.0383473527956457,10,native_original
original_glszm_ZoneVariance,glszm,ZoneVariance,2499.550995490808,10,native_original
original_ngtdm_Busyness,ngtdm,Busyness,4.8502485264824315,10,native_original
original_ngtdm_Coarseness,ngtdm,Coarseness,0.0007676019681719,10,native_original
original_ngtdm_Complexity,ngtdm,Complexity,383.1821367432115,10,native_original
original_ngtdm_Contrast,ngtdm,Contrast,0.1217607823897743,10,native_original
original_ngtdm_Strength,ngtdm,Strength,0.1561706713877652,10,native_original
original_glcm_Autocorrelation,glcm,Autocorrelation,303.00906990816543,10,resample_linear
original_glcm_ClusterProminence,glcm,ClusterProminence,15961.467533707832,10,resample_linear
original_glcm_ClusterShade,glcm,ClusterShade,-54.043972736450655,10,resample_linear
original_glcm_ClusterTendency,glcm,ClusterTendency,77.54470676702968,10,resample_linear
original_glcm_Contrast,glcm,Contrast,2.4826233432524414,10,resample_linear
original_glcm_Correlation,glcm,Correlation,0.9371703397878878,10,resample_linear
original_glcm_DifferenceAverage,glcm,DifferenceAverage,0.9592371654890796,10,resample_linear
original_glcm_DifferenceEntropy,glcm,DifferenceEntropy,1.7263604888104829,10,resample_linear
original_glcm_DifferenceVariance,glcm,DifferenceVariance,1.495841027122708,10,resample_linear
original_glcm_Id,glcm,Id,0.6564011588642824,10,resample_linear
original_glcm_Idm,glcm,Idm,0.6350782524717571,10,resample_linear
original_glcm_Idmn,glcm,Idmn,0.9971314830191926,10,resample_linear
original_glcm_Idn,glcm,Idn,0.9695084371400308,10,resample_linear
original_glcm_Imc1,glcm,Imc1,-0.4652573478291187,10,resample_linear
original_glcm_Imc2,glcm,Imc2,0.9870704226514336,10,resample_linear
original_glcm_InverseVariance,glcm,InverseVariance,0.4797029648890466,10,resample_linear
original_glcm_JointAverage,glcm,JointAverage,16.859333176342826,10,resample_linear
original_glcm_JointEnergy,glcm,JointEnergy,0.017146881355431,10,resample_linear
original_glcm_JointEntropy,glcm,JointEntropy,6.428888818977061,10,resample_linear
original_glcm_MCC,glcm,MCC,0.9493509925571184,10,resample_linear
original_glcm_MaximumProbability,glcm,MaximumProbability,0.0373905175771629,10,resample_linear
original_glcm_SumAverage,glcm,SumAverage,33.71866635268566,10,resample_linear
original_glcm_SumEntropy,glcm,SumEntropy,5.159191672656249,10,resample_linear
original_glcm_SumSquares,glcm,SumSquares,20.00683252757053,10,resample_linear
original_gldm_DependenceEntropy,gldm,DependenceEntropy,8.163528533424966,10,resample_linear
original_gldm_DependenceNonUniformity,gldm,DependenceNonUniformity,4926.177667821211,10,resample_linear
original_gldm_DependenceNonUniformityNormalized,gldm,DependenceNonUniformityNormalized,0.0812498378331059,10,resample_linear
original_gldm_DependenceVariance,gldm,DependenceVariance,19.817982573380306,10,resample_linear
original_gldm_GrayLevelNonUniformity,gldm,GrayLevelNonUniformity,3656.281312881412,10,resample_linear
original_gldm_GrayLevelVariance,gldm,GrayLevelVariance,21.43249823877708,10,resample_linear
original_gldm_HighGrayLevelEmphasis,gldm,HighGrayLevelEmphasis,300.11540491505855,10,resample_linear
original_gldm_LargeDependenceEmphasis,gldm,LargeDependenceEmphasis,131.03958436417616,10,resample_linear
original_gldm_LargeDependenceHighGrayLevelEmphasis,gldm,LargeDependenceHighGrayLevelEmphasis,41459.518934520864,10,resample_linear
original_gldm_LargeDependenceLowGrayLevelEmphasis,gldm,LargeDependenceLowGrayLevelEmphasis,0.5709708220453712,10,resample_linear
original_gldm_LowGrayLevelEmphasis,gldm,LowGrayLevelEmphasis,0.0054220700794904,10,resample_linear
original_gldm_SmallDependenceEmphasis,gldm,SmallDependenceEmphasis,0.0221512475279598,10,resample_linear
original_gldm_SmallDependenceHighGrayLevelEmphasis,gldm,SmallDependenceHighGrayLevelEmphasis,5.4865334168133115,10,resample_linear
original_gldm_SmallDependenceLowGrayLevelEmphasis,gldm,SmallDependenceLowGrayLevelEmphasis,0.0002937802946102,10,resample_linear
original_glrlm_GrayLevelNonUniformity,glrlm,GrayLevelNonUniformity,2247.894264520241,10,resample_linear
original_glrlm_GrayLevelNonUniformityNormalized,glrlm,GrayLevelNonUniformityNormalized,0.0586980904938641,10,resample_linear
original_glrlm_GrayLevelVariance,glrlm,GrayLevelVariance,22.37925403882879,10,resample_linear
original_glrlm_HighGrayLevelRunEmphasis,glrlm,HighGrayLevelRunEmphasis,294.28214252933634,10,resample_linear
original_glrlm_LongRunEmphasis,glrlm,LongRunEmphasis,3.897982107064741,10,resample_linear
original_glrlm_LongRunHighGrayLevelEmphasis,glrlm,LongRunHighGrayLevelEmphasis,1185.8716387931167,10,resample_linear
original_glrlm_LongRunLowGrayLevelEmphasis,glrlm,LongRunLowGrayLevelEmphasis,0.0197226661738061,10,resample_linear
original_glrlm_LowGrayLevelRunEmphasis,glrlm,LowGrayLevelRunEmphasis,0.0058681575204384,10,resample_linear
original_glrlm_RunEntropy,glrlm,RunEntropy,5.713194061884674,10,resample_linear
original_glrlm_RunLengthNonUniformity,glrlm,RunLengthNonUniformity,19544.89172744944,10,resample_linear
original_glrlm_RunLengthNonUniformityNormalized,glrlm,RunLengthNonUniformityNormalized,0.4986199533379354,10,resample_linear
original_glrlm_RunPercentage,glrlm,RunPercentage,0.6328397975107525,10,resample_linear
original_glrlm_RunVariance,glrlm,RunVariance,1.2450804852131632,10,resample_linear
original_glrlm_ShortRunEmphasis,glrlm,ShortRunEmphasis,0.7222487349456266,10,resample_linear
original_glrlm_ShortRunHighGrayLevelEmphasis,glrlm,ShortRunHighGrayLevelEmphasis,208.16242613326008,10,resample_linear
original_glrlm_ShortRunLowGrayLevelEmphasis,glrlm,ShortRunLowGrayLevelEmphasis,0.0045720252912536,10,resample_linear
original_glszm_GrayLevelNonUniformity,glszm,GrayLevelNonUniformity,36.333333333333336,10,resample_linear
original_glszm_GrayLevelNonUniformityNormalized,glszm,GrayLevelNonUniformityNormalized,0.0526570048309178,10,resample_linear
original_glszm_GrayLevelVariance,glszm,GrayLevelVariance,34.16061541692922,10,resample_linear
original_glszm_HighGrayLevelZoneEmphasis,glszm,HighGrayLevelZoneEmphasis,183.38985507246375,10,resample_linear
original_glszm_LargeAreaEmphasis,glszm,LargeAreaEmphasis,274254.7536231884,10,resample_linear
original_glszm_LargeAreaHighGrayLevelEmphasis,glszm,LargeAreaHighGrayLevelEmphasis,84078906.23043478,10,resample_linear
original_glszm_LargeAreaLowGrayLevelEmphasis,glszm,LargeAreaLowGrayLevelEmphasis,1021.7290015995932,10,resample_linear
original_glszm_LowGrayLevelZoneEmphasis,glszm,LowGrayLevelZoneEmphasis,0.0248297330232674,10,resample_linear
original_glszm_SizeZoneNonUniformity,glszm,SizeZoneNonUniformity,153.3536231884058,10,resample_linear
original_glszm_SizeZoneNonUniformityNormalized,glszm,SizeZoneNonUniformityNormalized,0.2222516278092837,10,resample_linear
original_glszm_SmallAreaEmphasis,glszm,SmallAreaEmphasis,0.4872900472270322,10,resample_linear
original_glszm_SmallAreaHighGrayLevelEmphasis,glszm,SmallAreaHighGrayLevelEmphasis,94.9666114272871,10,resample_linear
original_glszm_SmallAreaLowGrayLevelEmphasis,glszm,SmallAreaLowGrayLevelEmphasis,0.0137806012240968,10,resample_linear
original_glszm_ZoneEntropy,glszm,ZoneEntropy,7.1562958807534764,10,resample_linear
original_glszm_ZonePercentage,glszm,ZonePercentage,0.0113805047006432,10,resample_linear
original_glszm_ZoneVariance,glszm,ZoneVariance,266533.69313169504,10,resample_linear
original_ngtdm_Busyness,ngtdm,Busyness,3.5132420097424486,10,resample_linear
original_ngtdm_Coarseness,ngtdm,Coarseness,0.0005669830370231,10,resample_linear
original_ngtdm_Complexity,ngtdm,Complexity,186.09998908125408,10,resample_linear
original_ngtdm_Contrast,ngtdm,Contrast,0.029253563352455,10,resample_linear
original_ngtdm_Strength,ngtdm,Strength,0.1627896505639927,10,resample_linear
original_glcm_Autocorrelation,glcm,Autocorrelation,171.54182219202536,10,voxel_spacing_aware
original_glcm_ClusterProminence,glcm,ClusterProminence,13027.154273009846,10,voxel_spacing_aware
original_glcm_ClusterShade,glcm,ClusterShade,10.854026174551333,10,voxel_spacing_aware
original_glcm_ClusterTendency,glcm,ClusterTendency,71.50809724303758,10,voxel_spacing_aware
original_glcm_Contrast,glcm,Contrast,5.1966925782083635,10,voxel_spacing_aware
original_glcm_Correlation,glcm,Correlation,0.8646084882346835,10,voxel_spacing_aware
original_glcm_DifferenceAverage,glcm,DifferenceAverage,1.4663441577292862,10,voxel_spacing_aware
original_glcm_DifferenceEntropy,glcm,DifferenceEntropy,1.7894948933587107,10,voxel_spacing_aware
original_glcm_DifferenceVariance,glcm,DifferenceVariance,1.945401501309614,10,voxel_spacing_aware
original_glcm_Id,glcm,Id,0.6003358113690971,10,voxel_spacing_aware
original_glcm_Idm,glcm,Idm,0.5637831220817379,10,voxel_spacing_aware
original_glcm_Idmn,glcm,Idmn,0.9912994928721828,10,voxel_spacing_aware
original_glcm_Idn,glcm,Idn,0.9465369076086492,10,voxel_spacing_aware
original_glcm_Imc1,glcm,Imc1,-0.4317955000970687,10,voxel_spacing_aware
original_glcm_Imc2,glcm,Imc2,0.9654974441840564,10,voxel_spacing_aware
original_glcm_InverseVariance,glcm,InverseVariance,0.3966262894250232,10,voxel_spacing_aware
original_glcm_JointAverage,glcm,JointAverage,12.448445226410946,10,voxel_spacing_aware
original_glcm_JointEnergy,glcm,JointEnergy,0.0162970079630319,10,voxel_spacing_aware
original_glcm_JointEntropy,glcm,JointEntropy,6.480489424588979,10,voxel_spacing_aware
original_glcm_MCC,glcm,MCC,0.8711764630855313,10,voxel_spacing_aware
original_glcm_MaximumProbability,glcm,MaximumProbability,0.0397681214516204,10,voxel_spacing_aware
original_glcm_SumAverage,glcm,SumAverage,24.896890452821896,10,voxel_spacing_aware
original_glcm_SumEntropy,glcm,SumEntropy,5.0773815383150325,10,voxel_spacing_aware
original_glcm_SumSquares,glcm,SumSquares,19.176197455311492,10,voxel_spacing_aware
original_gldm_DependenceEntropy,gldm,DependenceEntropy,7.836327084406362,10,voxel_spacing_aware
original_gldm_DependenceNonUniformity,gldm,DependenceNonUniformity,6025.73706086096,10,voxel_spacing_aware
original_gldm_DependenceNonUniformityNormalized,gldm,DependenceNonUniformityNormalized,0.0993854042695193,10,voxel_spacing_aware
original_gldm_DependenceVariance,gldm,DependenceVariance,25.159740086831956,10,voxel_spacing_aware
original_gldm_GrayLevelNonUniformity,gldm,GrayLevelNonUniformity,3861.595744680851,10,voxel_spacing_aware
original_gldm_GrayLevelVariance,gldm,GrayLevelVariance,19.627500671994586,10,voxel_spacing_aware
original_gldm_HighGrayLevelEmphasis,gldm,HighGrayLevelEmphasis,173.9250371103414,10,voxel_spacing_aware
original_gldm_LargeDependenceEmphasis,gldm,LargeDependenceEmphasis,177.0333498268184,10,voxel_spacing_aware
original_gldm_LargeDependenceHighGrayLevelEmphasis,gldm,LargeDependenceHighGrayLevelEmphasis,31632.75851888504,10,voxel_spacing_aware
original_gldm_LargeDependenceLowGrayLevelEmphasis,gldm,LargeDependenceLowGrayLevelEmphasis,2.2839054051808345,10,voxel_spacing_aware
original_gldm_LowGrayLevelEmphasis,gldm,LowGrayLevelEmphasis,0.0147793470877093,10,voxel_spacing_aware
original_gldm_SmallDependenceEmphasis,gldm,SmallDependenceEmphasis,0.0145531918259337,10,voxel_spacing_aware
original_gldm_SmallDependenceHighGrayLevelEmphasis,gldm,SmallDependenceHighGrayLevelEmphasis,2.518939966347675,10,voxel_spacing_aware
original_gldm_SmallDependenceLowGrayLevelEmphasis,gldm,SmallDependenceLowGrayLevelEmphasis,0.0002835995463272,10,voxel_spacing_aware
original_glrlm_GrayLevelNonUniformity,glrlm,GrayLevelNonUniformity,2142.1516965644755,10,voxel_spacing_aware
original_glrlm_GrayLevelNonUniformityNormalized,glrlm,GrayLevelNonUniformityNormalized,0.0626594937631848,10,voxel_spacing_aware
original_glrlm_GrayLevelVariance,glrlm,GrayLevelVariance,19.759176875474285,10,voxel_spacing_aware
original_glrlm_HighGrayLevelRunEmphasis,glrlm,HighGrayLevelRunEmphasis,172.2429788791355,10,voxel_spacing_aware
original_glrlm_LongRunEmphasis,glrlm,LongRunEmphasis,7.288305883985652,10,voxel_spacing_aware
original_glrlm_LongRunHighGrayLevelEmphasis,glrlm,LongRunHighGrayLevelEmphasis,1277.6587955078778,10,voxel_spacing_aware
original_glrlm_LongRunLowGrayLevelEmphasis,glrlm,LongRunLowGrayLevelEmphasis,0.1016650621997408,10,voxel_spacing_aware
original_glrlm_LowGrayLevelRunEmphasis,glrlm,LowGrayLevelRunEmphasis,0.015664159524228,10,voxel_spacing_aware
original_glrlm_RunEntropy,glrlm,RunEntropy,5.714233665556581,10,voxel_spacing_aware
original_glrlm_RunLengthNonUniformity,glrlm,RunLengthNonUniformity,14768.760467859522,10,voxel_spacing_aware
original_glrlm_RunLengthNonUniformityNormalized,glrlm,RunLengthNonUniformityNormalized,0.436074701529821,10,voxel_spacing_aware
original_glrlm_RunPercentage,glrlm,RunPercentage,0.564473033151905,10,voxel_spacing_aware
original_glrlm_RunVariance,glrlm,RunVariance,1.436124921844783,10,voxel_spacing_aware
original_glrlm_ShortRunEmphasis,glrlm,ShortRunEmphasis,0.6157805680203601,10,voxel_spacing_aware
original_glrlm_ShortRunHighGrayLevelEmphasis,glrlm,ShortRunHighGrayLevelEmphasis,105.26766444727257,10,voxel_spacing_aware
original_glrlm_ShortRunLowGrayLevelEmphasis,glrlm,ShortRunLowGrayLevelEmphasis,0.0101250344651789,10,voxel_spacing_aware
original_glszm_GrayLevelNonUniformity,glszm,GrayLevelNonUniformity,26.18709677419355,10,voxel_spacing_aware
original_glszm_GrayLevelNonUniformityNormalized,glszm,GrayLevelNonUniformityNormalized,0.0563163371488033,10,voxel_spacing_aware
original_glszm_GrayLevelVariance,glszm,GrayLevelVariance,25.00783905653833,10,voxel_spacing_aware
original_glszm_HighGrayLevelZoneEmphasis,glszm,HighGrayLevelZoneEmphasis,171.33978494623656,10,voxel_spacing_aware
original_glszm_LargeAreaEmphasis,glszm,LargeAreaEmphasis,79489.56989247311,10,voxel_spacing_aware
original_glszm_LargeAreaHighGrayLevelEmphasis,glszm,LargeAreaHighGrayLevelEmphasis,13850901.129032258,10,voxel_spacing_aware
original_glszm_LargeAreaLowGrayLevelEmphasis,glszm,LargeAreaLowGrayLevelEmphasis,759.2499031193346,10,voxel_spacing_aware
original_glszm_LowGrayLevelZoneEmphasis,glszm,LowGrayLevelZoneEmphasis,0.0260262296163165,10,voxel_spacing_aware
original_glszm_SizeZoneNonUniformity,glszm,SizeZoneNonUniformity,54.93118279569892,10,voxel_spacing_aware
original_glszm_SizeZoneNonUniformityNormalized,glszm,SizeZoneNonUniformityNormalized,0.1181315759047288,10,voxel_spacing_aware
original_glszm_SmallAreaEmphasis,glszm,SmallAreaEmphasis,0.0140424122032019,10,voxel_spacing_aware
original_glszm_SmallAreaHighGrayLevelEmphasis,glszm,SmallAreaHighGrayLevelEmphasis,2.5505282533058993,10,voxel_spacing_aware
original_glszm_SmallAreaLowGrayLevelEmphasis,glszm,SmallAreaLowGrayLevelEmphasis,0.0004618123387922,10,voxel_spacing_aware
original_glszm_ZoneEntropy,glszm,ZoneEntropy,7.534349374650734,10,voxel_spacing_aware
original_glszm_ZonePercentage,glszm,ZonePercentage,0.0076694705591291,10,voxel_spacing_aware
original_glszm_ZoneVariance,glszm,ZoneVariance,62488.77488727021,10,voxel_spacing_aware
original_ngtdm_Busyness,ngtdm,Busyness,2.6532669722324136,10,voxel_spacing_aware
original_ngtdm_Coarseness,ngtdm,Coarseness,0.0014031985299686,10,voxel_spacing_aware
original_ngtdm_Complexity,ngtdm,Complexity,211.75948745112828,10,voxel_spacing_aware
original_ngtdm_Contrast,ngtdm,Contrast,0.0675328757300055,10,voxel_spacing_aware
original_ngtdm_Strength,ngtdm,Strength,0.2815734252237964,10,voxel_spacing_aware
original_glcm_Autocorrelation,glcm,Autocorrelation,34.58753758495539,25,native_original
original_glcm_ClusterProminence,glcm,ClusterProminence,311.3041398881424,25,native_original
original_glcm_ClusterShade,glcm,ClusterShade,0.4655828255547775,25,native_original
original_glcm_ClusterTendency,glcm,ClusterTendency,11.011881190591271,25,native_original
original_glcm_Contrast,glcm,Contrast,1.4870374635756822,25,native_original
original_glcm_Correlation,glcm,Correlation,0.7621507062793819,25,native_original
original_glcm_DifferenceAverage,glcm,DifferenceAverage,0.839884673725355,25,native_original
original_glcm_DifferenceEntropy,glcm,DifferenceEntropy,1.4150890296130916,25,native_original
original_glcm_DifferenceVariance,glcm,DifferenceVariance,0.6260606611850738,25,native_original
original_glcm_Id,glcm,Id,0.6834857947267582,25,native_original
original_glcm_Idm,glcm,Idm,0.6447729421223551,25,native_original
original_glcm_Idmn,glcm,Idmn,0.9857016853537784,25,native_original
original_glcm_Idn,glcm,Idn,0.928487553126832,25,native_original
original_glcm_Imc1,glcm,Imc1,-0.3554414484150945,25,native_original
original_glcm_Imc2,glcm,Imc2,0.8936891348910181,25,native_original
original_glcm_InverseVariance,glcm,InverseVariance,0.31547116828531,25,native_original
original_glcm_JointAverage,glcm,JointAverage,5.67505992288611,25,native_original
original_glcm_JointEnergy,glcm,JointEnergy,0.055287016928315,25,native_original
original_glcm_JointEntropy,glcm,JointEntropy,4.6908746553418315,25,native_original
original_glcm_MCC,glcm,MCC,0.7655137585890059,25,native_original
original_glcm_MaximumProbability,glcm,MaximumProbability,0.1076572388849377,25,native_original
original_glcm_SumAverage,glcm,SumAverage,11.35011984577222,25,native_original
original_glcm_SumEntropy,glcm,SumEntropy,3.5846603778211015,25,native_original
original_glcm_SumSquares,glcm,SumSquares,3.1247296635417383,25,native_original
original_gldm_DependenceEntropy,gldm,DependenceEntropy,6.748581417208246,25,native_original
original_gldm_DependenceNonUniformity,gldm,DependenceNonUniformity,868.097971301336,25,native_original
original_gldm_DependenceNonUniformityNormalized,gldm,DependenceNonUniformityNormalized,0.0715898046595197,25,native_original
original_gldm_DependenceVariance,gldm,DependenceVariance,19.75530969571819,25,native_original
original_gldm_GrayLevelNonUniformity,gldm,GrayLevelNonUniformity,1871.541810984661,25,native_original
original_gldm_GrayLevelVariance,gldm,GrayLevelVariance,3.193851224412078,25,native_original
original_gldm_HighGrayLevelEmphasis,gldm,HighGrayLevelEmphasis,35.28814118423223,25,native_original
original_gldm_LargeDependenceEmphasis,gldm,LargeDependenceEmphasis,164.7585353785255,25,native_original
original_gldm_LargeDependenceHighGrayLevelEmphasis,gldm,LargeDependenceHighGrayLevelEmphasis,5844.428995546759,25,native_original
original_gldm_LargeDependenceLowGrayLevelEmphasis,gldm,LargeDependenceLowGrayLevelEmphasis,7.726119594189104,25,native_original
original_gldm_LowGrayLevelEmphasis,gldm,LowGrayLevelEmphasis,0.0509695439658383,25,native_original
original_gldm_SmallDependenceEmphasis,gldm,SmallDependenceEmphasis,0.0184646284013753,25,native_original
original_gldm_SmallDependenceHighGrayLevelEmphasis,gldm,SmallDependenceHighGrayLevelEmphasis,0.664409370361318,25,native_original
original_gldm_SmallDependenceLowGrayLevelEmphasis,gldm,SmallDependenceLowGrayLevelEmphasis,0.0012243385755492,25,native_original
original_glrlm_GrayLevelNonUniformity,glrlm,GrayLevelNonUniformity,1060.4856227970497,25,native_original
original_glrlm_GrayLevelNonUniformityNormalized,glrlm,GrayLevelNonUniformityNormalized,0.1510499332872742,25,native_original
original_glrlm_GrayLevelVariance,glrlm,GrayLevelVariance,3.328031593877766,25,native_original
original_glrlm_HighGrayLevelRunEmphasis,glrlm,HighGrayLevelRunEmphasis,35.176505801514004,25,native_original
original_glrlm_LongRunEmphasis,glrlm,LongRunEmphasis,8.538886686963691,25,native_original
original_glrlm_LongRunHighGrayLevelEmphasis,glrlm,LongRunHighGrayLevelEmphasis,305.59498132009577,25,native_original
original_glrlm_LongRunLowGrayLevelEmphasis,glrlm,LongRunLowGrayLevelEmphasis,0.3906957237542382,25,native_original
original_glrlm_LowGrayLevelRunEmphasis,glrlm,LowGrayLevelRunEmphasis,0.0539520416041134,25,native_original
original_glrlm_RunEntropy,glrlm,RunEntropy,4.465247063041276,25,native_original
original_glrlm_RunLengthNonUniformity,glrlm,RunLengthNonUniformity,3243.2719636032457,25,native_original
original_glrlm_RunLengthNonUniformityNormalized,glrlm,RunLengthNonUniformityNormalized,0.4103940546942009,25,native_original
original_glrlm_RunPercentage,glrlm,RunPercentage,0.5753181339524732,25,native_original
original_glrlm_RunVariance,glrlm,RunVariance,3.03727160188601,25,native_original
original_glrlm_ShortRunEmphasis,glrlm,ShortRunEmphasis,0.586800355325577,25,native_original
original_glrlm_ShortRunHighGrayLevelEmphasis,glrlm,ShortRunHighGrayLevelEmphasis,20.704940890205833,25,native_original
original_glrlm_ShortRunLowGrayLevelEmphasis,glrlm,ShortRunLowGrayLevelEmphasis,0.0327323362063336,25,native_original
original_glszm_GrayLevelNonUniformity,glszm,GrayLevelNonUniformity,16.81679389312977,25,native_original
original_glszm_GrayLevelNonUniformityNormalized,glszm,GrayLevelNonUniformityNormalized,0.1283724724666394,25,native_original
original_glszm_GrayLevelVariance,glszm,GrayLevelVariance,5.749198764640755,25,native_original
original_glszm_HighGrayLevelZoneEmphasis,glszm,HighGrayLevelZoneEmphasis,37.229007633587784,25,native_original
original_glszm_LargeAreaEmphasis,glszm,LargeAreaEmphasis,63002.30534351145,25,native_original
original_glszm_LargeAreaHighGrayLevelEmphasis,glszm,LargeAreaHighGrayLevelEmphasis,2073227.7709923664,25,native_original
original_glszm_LargeAreaLowGrayLevelEmphasis,glszm,LargeAreaLowGrayLevelEmphasis,2400.232267320061,25,native_original
original_glszm_LowGrayLevelZoneEmphasis,glszm,LowGrayLevelZoneEmphasis,0.0971847875423847,25,native_original
original_glszm_SizeZoneNonUniformity,glszm,SizeZoneNonUniformity,21.748091603053435,25,native_original
original_glszm_SizeZoneNonUniformityNormalized,glszm,SizeZoneNonUniformityNormalized,0.1660159664355224,25,native_original
original_glszm_SmallAreaEmphasis,glszm,SmallAreaEmphasis,0.4121020102836982,25,native_original
original_glszm_SmallAreaHighGrayLevelEmphasis,glszm,SmallAreaHighGrayLevelEmphasis,15.867735740185298,25,native_original
original_glszm_SmallAreaLowGrayLevelEmphasis,glszm,SmallAreaLowGrayLevelEmphasis,0.037983109452293,25,native_original
original_glszm_ZoneEntropy,glszm,ZoneEntropy,5.801185001517869,25,native_original
original_glszm_ZonePercentage,glszm,ZonePercentage,0.0108032327230743,25,native_original
original_glszm_ZoneVariance,glszm,ZoneVariance,54434.04731658994,25,native_original
original_ngtdm_Busyness,ngtdm,Busyness,25.022526338132504,25,native_original
original_ngtdm_Coarseness,ngtdm,Coarseness,0.0007897913675166,25,native_original
original_ngtdm_Complexity,ngtdm,Complexity,26.94568433418289,25,native_original
original_ngtdm_Contrast,ngtdm,Contrast,0.0491961938079195,25,native_original
original_ngtdm_Strength,ngtdm,Strength,0.0272954048475106,25,native_original
original_glcm_Autocorrelation,glcm,Autocorrelation,58.34899050685703,25,resample_linear
original_glcm_ClusterProminence,glcm,ClusterProminence,417.6828272486485,25,resample_linear
original_glcm_ClusterShade,glcm,ClusterShade,-3.9055161384291,25,resample_linear
original_glcm_ClusterTendency,glcm,ClusterTendency,12.53123304973572,25,resample_linear
original_glcm_Contrast,glcm,Contrast,0.5333407604638402,25,resample_linear
original_glcm_Correlation,glcm,Correlation,0.9175101435804608,25,resample_linear
original_glcm_DifferenceAverage,glcm,DifferenceAverage,0.3851064003123994,25,resample_linear
original_glcm_DifferenceEntropy,glcm,DifferenceEntropy,1.1188579439766826,25,resample_linear
original_glcm_DifferenceVariance,glcm,DifferenceVariance,0.3743224125410594,25,resample_linear
original_glcm_Id,glcm,Id,0.8286183372482244,25,resample_linear
original_glcm_Idm,glcm,Idm,0.8219534881914206,25,resample_linear
original_glcm_Idmn,glcm,Idmn,0.996390451671594,25,resample_linear
original_glcm_Idn,glcm,Idn,0.9711568752986872,25,resample_linear
original_glcm_Imc1,glcm,Imc1,-0.5224961640479119,25,resample_linear
original_glcm_Imc2,glcm,Imc2,0.9719993986477514,25,resample_linear
original_glcm_InverseVariance,glcm,InverseVariance,0.2865658896533993,25,resample_linear
original_glcm_JointAverage,glcm,JointAverage,7.439654947923231,25,resample_linear
original_glcm_JointEnergy,glcm,JointEnergy,0.0797821499880354,25,resample_linear
original_glcm_JointEntropy,glcm,JointEntropy,4.2684622158205645,25,resample_linear
original_glcm_MCC,glcm,MCC,0.9280563571985958,25,resample_linear
original_glcm_MaximumProbability,glcm,MaximumProbability,0.1486893000561671,25,resample_linear
original_glcm_SumAverage,glcm,SumAverage,14.87930989584646,25,resample_linear
original_glcm_SumEntropy,glcm,SumEntropy,3.704349042575689,25,resample_linear
original_glcm_SumSquares,glcm,SumSquares,3.2661434525498905,25,resample_linear
original_gldm_DependenceEntropy,gldm,DependenceEntropy,7.242236367294646,25,resample_linear
original_gldm_DependenceNonUniformity,gldm,DependenceNonUniformity,3162.1642091373906,25,resample_linear
original_gldm_DependenceNonUniformityNormalized,gldm,DependenceNonUniformityNormalized,0.0521551081830346,25,resample_linear
original_gldm_DependenceVariance,gldm,DependenceVariance,37.013875288088514,25,resample_linear
original_gldm_GrayLevelNonUniformity,gldm,GrayLevelNonUniformity,9009.780669635496,25,resample_linear
original_gldm_GrayLevelVariance,gldm,GrayLevelVariance,3.497891374445936,25,resample_linear
original_gldm_HighGrayLevelEmphasis,gldm,HighGrayLevelEmphasis,57.862427841002805,25,resample_linear
original_gldm_LargeDependenceEmphasis,gldm,LargeDependenceEmphasis,348.7008741547089,25,resample_linear
original_gldm_LargeDependenceHighGrayLevelEmphasis,gldm,LargeDependenceHighGrayLevelEmphasis,21175.96999835065,25,resample_linear
original_gldm_LargeDependenceLowGrayLevelEmphasis,gldm,LargeDependenceLowGrayLevelEmphasis,7.231108641741844,25,resample_linear
original_gldm_LowGrayLevelEmphasis,gldm,LowGrayLevelEmphasis,0.0245837653301385,25,resample_linear
original_gldm_SmallDependenceEmphasis,gldm,SmallDependenceEmphasis,0.0096823583208683,25,resample_linear
