feature,family,short_feature,value
original_gldm_SmallDependenceLowGrayLevelEmphasis,gldm,SmallDependenceLowGrayLevelEmphasis,0.0001763309409993161
original_glrlm_GrayLevelNonUniformity,glrlm,GrayLevelNonUniformity,1412.3747021363465
original_glrlm_GrayLevelNonUniformityNormalized,glrlm,GrayLevelNonUniformityNormalized,0.03179752246304099
original_glrlm_GrayLevelVariance,glrlm,GrayLevelVariance,78.36651819321641
original_glrlm_HighGrayLevelRunEmphasis,glrlm,HighGrayLevelRunEmphasis,667.4265578849829
original_glrlm_LongRunEmphasis,glrlm,LongRunEmphasis,4.639155030651868
original_glrlm_LongRunHighGrayLevelEmphasis,glrlm,LongRunHighGrayLevelEmphasis,3114.6462768646616
original_glrlm_LongRunLowGrayLevelEmphasis,glrlm,LongRunLowGrayLevelEmphasis,0.01909953710265325
original_glrlm_LowGrayLevelRunEmphasis,glrlm,LowGrayLevelRunEmphasis,0.004245124626731854
original_glrlm_RunEntropy,glrlm,RunEntropy,6.083190151026222
original_glrlm_RunLengthNonUniformity,glrlm,RunLengthNonUniformity,28496.89146222612
original_glrlm_RunLengthNonUniformityNormalized,glrlm,RunLengthNonUniformityNormalized,0.6456012200729518
original_glrlm_RunPercentage,glrlm,RunPercentage,0.733146830079042
original_glrlm_RunVariance,glrlm,RunVariance,0.576010875973332
original_glrlm_ShortRunEmphasis,glrlm,ShortRunEmphasis,0.7644247793215346
original_glrlm_ShortRunHighGrayLevelEmphasis,glrlm,ShortRunHighGrayLevelEmphasis,507.0881550275395
original_glrlm_ShortRunLowGrayLevelEmphasis,glrlm,ShortRunLowGrayLevelEmphasis,0.0032727904547768328
original_glszm_GrayLevelNonUniformity,glszm,GrayLevelNonUniformity,53.37641723356009
original_glszm_GrayLevelNonUniformityNormalized,glszm,GrayLevelNonUniformityNormalized,0.030258739928322047
original_glszm_GrayLevelVariance,glszm,GrayLevelVariance,82.71209623305104
original_glszm_HighGrayLevelZoneEmphasis,glszm,HighGrayLevelZoneEmphasis,651.7942176870748
original_glszm_LargeAreaEmphasis,glszm,LargeAreaEmphasis,5156.40589569161
original_glszm_LargeAreaHighGrayLevelEmphasis,glszm,LargeAreaHighGrayLevelEmphasis,3496680.7114512473
original_glszm_LargeAreaLowGrayLevelEmphasis,glszm,LargeAreaLowGrayLevelEmphasis,15.534628341164407
original_glszm_LowGrayLevelZoneEmphasis,glszm,LowGrayLevelZoneEmphasis,0.005258505476931598
original_glszm_SizeZoneNonUniformity,glszm,SizeZoneNonUniformity,278.9263038548753
original_glszm_SizeZoneNonUniformityNormalized,glszm,SizeZoneNonUniformityNormalized,0.15812148744607443
original_glszm_SmallAreaEmphasis,glszm,SmallAreaEmphasis,0.015747044839181077
original_glszm_SmallAreaHighGrayLevelEmphasis,glszm,SmallAreaHighGrayLevelEmphasis,10.41702389610604
original_glszm_SmallAreaLowGrayLevelEmphasis,glszm,SmallAreaLowGrayLevelEmphasis,0.00010129597003251391
original_glszm_ZoneEntropy,glszm,ZoneEntropy,8.318598860413967
original_glszm_ZonePercentage,glszm,ZonePercentage,0.029094507669470557
original_glszm_ZoneVariance,glszm,ZoneVariance,3975.0575570364203
original_ngtdm_Busyness,ngtdm,Busyness,0.7008191958260587
original_ngtdm_Coarseness,ngtdm,Coarseness,0.00139955585365966
original_ngtdm_Complexity,ngtdm,Complexity,1600.3047211531393
original_ngtdm_Contrast,ngtdm,Contrast,0.13640446572391965
original_ngtdm_Strength,ngtdm,Strength,1.0796479296926818
