feature,family,short_feature,value,spacing_label,spacing_z,spacing_y,spacing_x,method
original_glszm_SizeZoneNonUniformity,glszm,SizeZoneNonUniformity,35.577777777777776,mild_z2,2.0,1.0,1.0,resample_linear
original_glszm_SizeZoneNonUniformityNormalized,glszm,SizeZoneNonUniformityNormalized,0.2635390946502057,mild_z2,2.0,1.0,1.0,resample_linear
original_glszm_SmallAreaEmphasis,glszm,SmallAreaEmphasis,0.5265253685880661,mild_z2,2.0,1.0,1.0,resample_linear
original_glszm_SmallAreaHighGrayLevelEmphasis,glszm,SmallAreaHighGrayLevelEmphasis,25.3676843625906,mild_z2,2.0,1.0,1.0,resample_linear
original_glszm_SmallAreaLowGrayLevelEmphasis,glszm,SmallAreaLowGrayLevelEmphasis,0.032818936628156,mild_z2,2.0,1.0,1.0,resample_linear
original_glszm_ZoneEntropy,glszm,ZoneEntropy,5.422910875866784,mild_z2,2.0,1.0,1.0,resample_linear
original_glszm_ZonePercentage,glszm,ZonePercentage,0.0055665512122711,mild_z2,2.0,1.0,1.0,resample_linear
original_glszm_ZoneVariance,glszm,ZoneVariance,578982.7328395062,mild_z2,2.0,1.0,1.0,resample_linear
original_ngtdm_Busyness,ngtdm,Busyness,16.123669316744785,mild_z2,2.0,1.0,1.0,resample_linear
original_ngtdm_Coarseness,ngtdm,Coarseness,0.0006719447464082,mild_z2,2.0,1.0,1.0,resample_linear
original_ngtdm_Complexity,ngtdm,Complexity,29.61253642938374,mild_z2,2.0,1.0,1.0,resample_linear
original_ngtdm_Contrast,ngtdm,Contrast,0.0300122740983926,mild_z2,2.0,1.0,1.0,resample_linear
original_ngtdm_Strength,ngtdm,Strength,0.0307227257473678,mild_z2,2.0,1.0,1.0,resample_linear
original_glcm_Autocorrelation,glcm,Autocorrelation,60.301321375887376,mild_z2,2.0,1.0,1.0,resample_bspline
original_glcm_ClusterProminence,glcm,ClusterProminence,453.9731669351298,mild_z2,2.0,1.0,1.0,resample_bspline
original_glcm_ClusterShade,glcm,ClusterShade,-2.9464321518567704,mild_z2,2.0,1.0,1.0,resample_bspline
original_glcm_ClusterTendency,glcm,ClusterTendency,13.099824275878388,mild_z2,2.0,1.0,1.0,resample_bspline
original_glcm_Contrast,glcm,Contrast,1.6997200290651984,mild_z2,2.0,1.0,1.0,resample_bspline
original_glcm_Correlation,glcm,Correlation,0.7657056772590904,mild_z2,2.0,1.0,1.0,resample_bspline
original_glcm_DifferenceAverage,glcm,DifferenceAverage,0.7435118350439841,mild_z2,2.0,1.0,1.0,resample_bspline
original_glcm_DifferenceEntropy,glcm,DifferenceEntropy,1.46460731892236,mild_z2,2.0,1.0,1.0,resample_bspline
original_glcm_DifferenceVariance,glcm,DifferenceVariance,1.0447055106952368,mild_z2,2.0,1.0,1.0,resample_bspline
original_glcm_Id,glcm,Id,0.7184020762407678,mild_z2,2.0,1.0,1.0,resample_bspline
original_glcm_Idm,glcm,Idm,0.7038073339939714,mild_z2,2.0,1.0,1.0,resample_bspline
original_glcm_Idmn,glcm,Idmn,0.9908338529375942,mild_z2,2.0,1.0,1.0,resample_bspline
original_glcm_Idn,glcm,Idn,0.950763782945301,mild_z2,2.0,1.0,1.0,resample_bspline
original_glcm_Imc1,glcm,Imc1,-0.3922011294785526,mild_z2,2.0,1.0,1.0,resample_bspline
original_glcm_Imc2,glcm,Imc2,0.9273736169345818,mild_z2,2.0,1.0,1.0,resample_bspline
original_glcm_InverseVariance,glcm,InverseVariance,0.4217200377240005,mild_z2,2.0,1.0,1.0,resample_bspline
original_glcm_JointAverage,glcm,JointAverage,7.579461121139233,mild_z2,2.0,1.0,1.0,resample_bspline
original_glcm_JointEnergy,glcm,JointEnergy,0.0545907147531605,mild_z2,2.0,1.0,1.0,resample_bspline
original_glcm_JointEntropy,glcm,JointEntropy,4.780625029349227,mild_z2,2.0,1.0,1.0,resample_bspline
original_glcm_MCC,glcm,MCC,0.8307961463769,mild_z2,2.0,1.0,1.0,resample_bspline
original_glcm_MaximumProbability,glcm,MaximumProbability,0.1106752177143991,mild_z2,2.0,1.0,1.0,resample_bspline
original_glcm_SumAverage,glcm,SumAverage,15.158922242278468,mild_z2,2.0,1.0,1.0,resample_bspline
original_glcm_SumEntropy,glcm,SumEntropy,3.8107900905168455,mild_z2,2.0,1.0,1.0,resample_bspline
original_glcm_SumSquares,glcm,SumSquares,3.699886076235896,mild_z2,2.0,1.0,1.0,resample_bspline
original_gldm_DependenceEntropy,gldm,DependenceEntropy,7.2272073825394925,mild_z2,2.0,1.0,1.0,resample_bspline
original_gldm_DependenceNonUniformity,gldm,DependenceNonUniformity,1422.7408048820716,mild_z2,2.0,1.0,1.0,resample_bspline
original_gldm_DependenceNonUniformityNormalized,gldm,DependenceNonUniformityNormalized,0.0586648855715846,mild_z2,2.0,1.0,1.0,resample_bspline
original_gldm_DependenceVariance,gldm,DependenceVariance,28.792163746111974,mild_z2,2.0,1.0,1.0,resample_bspline
original_gldm_GrayLevelNonUniformity,gldm,GrayLevelNonUniformity,3385.7044367474846,mild_z2,2.0,1.0,1.0,resample_bspline
original_gldm_GrayLevelVariance,gldm,GrayLevelVariance,4.00733831549205,mild_z2,2.0,1.0,1.0,resample_bspline
original_gldm_HighGrayLevelEmphasis,gldm,HighGrayLevelEmphasis,59.96825004123371,mild_z2,2.0,1.0,1.0,resample_bspline
original_gldm_LargeDependenceEmphasis,gldm,LargeDependenceEmphasis,193.5416460498103,mild_z2,2.0,1.0,1.0,resample_bspline
original_gldm_LargeDependenceHighGrayLevelEmphasis,gldm,LargeDependenceHighGrayLevelEmphasis,12681.76216394524,mild_z2,2.0,1.0,1.0,resample_bspline
original_gldm_LargeDependenceLowGrayLevelEmphasis,gldm,LargeDependenceLowGrayLevelEmphasis,3.852839905352075,mild_z2,2.0,1.0,1.0,resample_bspline
original_gldm_LowGrayLevelEmphasis,gldm,LowGrayLevelEmphasis,0.025021701302458,mild_z2,2.0,1.0,1.0,resample_bspline
original_gldm_SmallDependenceEmphasis,gldm,SmallDependenceEmphasis,0.0159031767279869,mild_z2,2.0,1.0,1.0,resample_bspline
original_gldm_SmallDependenceHighGrayLevelEmphasis,gldm,SmallDependenceHighGrayLevelEmphasis,0.846368586926745,mild_z2,2.0,1.0,1.0,resample_bspline
original_gldm_SmallDependenceLowGrayLevelEmphasis,gldm,SmallDependenceLowGrayLevelEmphasis,0.0007316943104011,mild_z2,2.0,1.0,1.0,resample_bspline
original_glrlm_GrayLevelNonUniformity,glrlm,GrayLevelNonUniformity,1764.771213493896,mild_z2,2.0,1.0,1.0,resample_bspline
original_glrlm_GrayLevelNonUniformityNormalized,glrlm,GrayLevelNonUniformityNormalized,0.1336381910735201,mild_z2,2.0,1.0,1.0,resample_bspline
original_glrlm_GrayLevelVariance,glrlm,GrayLevelVariance,4.3183676609361745,mild_z2,2.0,1.0,1.0,resample_bspline
original_glrlm_HighGrayLevelRunEmphasis,glrlm,HighGrayLevelRunEmphasis,57.68916322770015,mild_z2,2.0,1.0,1.0,resample_bspline
original_glrlm_LongRunEmphasis,glrlm,LongRunEmphasis,9.425530759230575,mild_z2,2.0,1.0,1.0,resample_bspline
original_glrlm_LongRunHighGrayLevelEmphasis,glrlm,LongRunHighGrayLevelEmphasis,569.4892505223887,mild_z2,2.0,1.0,1.0,resample_bspline
original_glrlm_LongRunLowGrayLevelEmphasis,glrlm,LongRunLowGrayLevelEmphasis,0.228350214421824,mild_z2,2.0,1.0,1.0,resample_bspline
original_glrlm_LowGrayLevelRunEmphasis,glrlm,LowGrayLevelRunEmphasis,0.027680602928166,mild_z2,2.0,1.0,1.0,resample_bspline
original_glrlm_RunEntropy,glrlm,RunEntropy,4.90570694386212,mild_z2,2.0,1.0,1.0,resample_bspline
original_glrlm_RunLengthNonUniformity,glrlm,RunLengthNonUniformity,5919.387112344002,mild_z2,2.0,1.0,1.0,resample_bspline
original_glrlm_RunLengthNonUniformityNormalized,glrlm,RunLengthNonUniformityNormalized,0.3986647952028755,mild_z2,2.0,1.0,1.0,resample_bspline
original_glrlm_RunPercentage,glrlm,RunPercentage,0.5447893274464279,mild_z2,2.0,1.0,1.0,resample_bspline
original_glrlm_RunVariance,glrlm,RunVariance,3.634989196210123,mild_z2,2.0,1.0,1.0,resample_bspline
original_glrlm_ShortRunEmphasis,glrlm,ShortRunEmphasis,0.6206648545542007,mild_z2,2.0,1.0,1.0,resample_bspline
original_glrlm_ShortRunHighGrayLevelEmphasis,glrlm,ShortRunHighGrayLevelEmphasis,33.945550709806156,mild_z2,2.0,1.0,1.0,resample_bspline
original_glrlm_ShortRunLowGrayLevelEmphasis,glrlm,ShortRunLowGrayLevelEmphasis,0.0192863790153535,mild_z2,2.0,1.0,1.0,resample_bspline
original_glszm_GrayLevelNonUniformity,glszm,GrayLevelNonUniformity,17.415300546448087,mild_z2,2.0,1.0,1.0,resample_bspline
original_glszm_GrayLevelNonUniformityNormalized,glszm,GrayLevelNonUniformityNormalized,0.0951655767565469,mild_z2,2.0,1.0,1.0,resample_bspline
original_glszm_GrayLevelVariance,glszm,GrayLevelVariance,9.934844277225356,mild_z2,2.0,1.0,1.0,resample_bspline
original_glszm_HighGrayLevelZoneEmphasis,glszm,HighGrayLevelZoneEmphasis,53.43715846994535,mild_z2,2.0,1.0,1.0,resample_bspline
original_glszm_LargeAreaEmphasis,glszm,LargeAreaEmphasis,351932.91803278687,mild_z2,2.0,1.0,1.0,resample_bspline
original_glszm_LargeAreaHighGrayLevelEmphasis,glszm,LargeAreaHighGrayLevelEmphasis,20690896.81967213,mild_z2,2.0,1.0,1.0,resample_bspline
original_glszm_LargeAreaLowGrayLevelEmphasis,glszm,LargeAreaLowGrayLevelEmphasis,6927.471059446672,mild_z2,2.0,1.0,1.0,resample_bspline
original_glszm_LowGrayLevelZoneEmphasis,glszm,LowGrayLevelZoneEmphasis,0.072453190181491,mild_z2,2.0,1.0,1.0,resample_bspline
original_glszm_SizeZoneNonUniformity,glszm,SizeZoneNonUniformity,41.85245901639344,mild_z2,2.0,1.0,1.0,resample_bspline
original_glszm_SizeZoneNonUniformityNormalized,glszm,SizeZoneNonUniformityNormalized,0.2287019618382155,mild_z2,2.0,1.0,1.0,resample_bspline
original_glszm_SmallAreaEmphasis,glszm,SmallAreaEmphasis,0.4938498342422864,mild_z2,2.0,1.0,1.0,resample_bspline
original_glszm_SmallAreaHighGrayLevelEmphasis,glszm,SmallAreaHighGrayLevelEmphasis,25.61753626985075,mild_z2,2.0,1.0,1.0,resample_bspline
original_glszm_SmallAreaLowGrayLevelEmphasis,glszm,SmallAreaLowGrayLevelEmphasis,0.0367494853257613,mild_z2,2.0,1.0,1.0,resample_bspline
original_glszm_ZoneEntropy,glszm,ZoneEntropy,5.9261279037947645,mild_z2,2.0,1.0,1.0,resample_bspline
original_glszm_ZonePercentage,glszm,ZonePercentage,0.0075457694210786,mild_z2,2.0,1.0,1.0,resample_bspline
original_glszm_ZoneVariance,glszm,ZoneVariance,334370.1510346681,mild_z2,2.0,1.0,1.0,resample_bspline
original_ngtdm_Busyness,ngtdm,Busyness,15.315485181645112,mild_z2,2.0,1.0,1.0,resample_bspline
original_ngtdm_Coarseness,ngtdm,Coarseness,0.0006238674529737,mild_z2,2.0,1.0,1.0,resample_bspline
original_ngtdm_Complexity,ngtdm,Complexity,39.06611430921557,mild_z2,2.0,1.0,1.0,resample_bspline
original_ngtdm_Contrast,ngtdm,Contrast,0.0296019241140808,mild_z2,2.0,1.0,1.0,resample_bspline
original_ngtdm_Strength,ngtdm,Strength,0.0339355042874335,mild_z2,2.0,1.0,1.0,resample_bspline
original_glcm_Autocorrelation,glcm,Autocorrelation,34.67239314567739,mild_z2,2.0,1.0,1.0,voxel_spacing_aware
original_glcm_ClusterProminence,glcm,ClusterProminence,320.60742775814794,mild_z2,2.0,1.0,1.0,voxel_spacing_aware
original_glcm_ClusterShade,glcm,ClusterShade,0.4646896702933936,mild_z2,2.0,1.0,1.0,voxel_spacing_aware
original_glcm_ClusterTendency,glcm,ClusterTendency,11.176081133428053,mild_z2,2.0,1.0,1.0,voxel_spacing_aware
original_glcm_Contrast,glcm,Contrast,1.3132168855387285,mild_z2,2.0,1.0,1.0,voxel_spacing_aware
original_glcm_Correlation,glcm,Correlation,0.7897701554589616,mild_z2,2.0,1.0,1.0,voxel_spacing_aware
original_glcm_DifferenceAverage,glcm,DifferenceAverage,0.7569637518168958,mild_z2,2.0,1.0,1.0,voxel_spacing_aware
original_glcm_DifferenceEntropy,glcm,DifferenceEntropy,1.3309933268341931,mild_z2,2.0,1.0,1.0,voxel_spacing_aware
original_glcm_DifferenceVariance,glcm,DifferenceVariance,0.563690419735778,mild_z2,2.0,1.0,1.0,voxel_spacing_aware
original_glcm_Id,glcm,Id,0.710332845667403,mild_z2,2.0,1.0,1.0,voxel_spacing_aware
original_glcm_Idm,glcm,Idm,0.6771434374637353,mild_z2,2.0,1.0,1.0,voxel_spacing_aware
original_glcm_Idmn,glcm,Idmn,0.9873640777387772,mild_z2,2.0,1.0,1.0,voxel_spacing_aware
original_glcm_Idn,glcm,Idn,0.9353446889498144,mild_z2,2.0,1.0,1.0,voxel_spacing_aware
original_glcm_Imc1,glcm,Imc1,-0.3947711638423964,mild_z2,2.0,1.0,1.0,voxel_spacing_aware
original_glcm_Imc2,glcm,Imc2,0.9059736869738488,mild_z2,2.0,1.0,1.0,voxel_spacing_aware
original_glcm_InverseVariance,glcm,InverseVariance,0.3070201924523631,mild_z2,2.0,1.0,1.0,voxel_spacing_aware
original_glcm_JointAverage,glcm,JointAverage,5.675090698698936,mild_z2,2.0,1.0,1.0,voxel_spacing_aware
original_glcm_JointEnergy,glcm,JointEnergy,0.0608436188290853,mild_z2,2.0,1.0,1.0,voxel_spacing_aware
original_glcm_JointEntropy,glcm,JointEntropy,4.57774587654454,mild_z2,2.0,1.0,1.0,voxel_spacing_aware
original_glcm_MCC,glcm,MCC,0.7930366380861338,mild_z2,2.0,1.0,1.0,voxel_spacing_aware
original_glcm_MaximumProbability,glcm,MaximumProbability,0.1169646592283684,mild_z2,2.0,1.0,1.0,voxel_spacing_aware
original_glcm_SumAverage,glcm,SumAverage,11.350181397397872,mild_z2,2.0,1.0,1.0,voxel_spacing_aware
original_glcm_SumEntropy,glcm,SumEntropy,3.5921286145938893,mild_z2,2.0,1.0,1.0,voxel_spacing_aware
original_glcm_SumSquares,glcm,SumSquares,3.1223245047416945,mild_z2,2.0,1.0,1.0,voxel_spacing_aware
original_gldm_DependenceEntropy,gldm,DependenceEntropy,6.801460758056764,mild_z2,2.0,1.0,1.0,voxel_spacing_aware
original_gldm_DependenceNonUniformity,gldm,DependenceNonUniformity,2075.8487547418767,mild_z2,2.0,1.0,1.0,voxel_spacing_aware
original_gldm_DependenceNonUniformityNormalized,gldm,DependenceNonUniformityNormalized,0.0855949511274071,mild_z2,2.0,1.0,1.0,voxel_spacing_aware
original_gldm_DependenceVariance,gldm,DependenceVariance,32.83296856833584,mild_z2,2.0,1.0,1.0,voxel_spacing_aware
original_gldm_GrayLevelNonUniformity,gldm,GrayLevelNonUniformity,3743.083621969322,mild_z2,2.0,1.0,1.0,voxel_spacing_aware
original_gldm_GrayLevelVariance,gldm,GrayLevelVariance,3.193851224412078,mild_z2,2.0,1.0,1.0,voxel_spacing_aware
original_gldm_HighGrayLevelEmphasis,gldm,HighGrayLevelEmphasis,35.28814118423223,mild_z2,2.0,1.0,1.0,voxel_spacing_aware
original_gldm_LargeDependenceEmphasis,gldm,LargeDependenceEmphasis,293.47996041563584,mild_z2,2.0,1.0,1.0,voxel_spacing_aware
original_gldm_LargeDependenceHighGrayLevelEmphasis,gldm,LargeDependenceHighGrayLevelEmphasis,10426.630710869207,mild_z2,2.0,1.0,1.0,voxel_spacing_aware
original_gldm_LargeDependenceLowGrayLevelEmphasis,gldm,LargeDependenceLowGrayLevelEmphasis,13.729170198478563,mild_z2,2.0,1.0,1.0,voxel_spacing_aware
original_gldm_LowGrayLevelEmphasis,gldm,LowGrayLevelEmphasis,0.0509695439658383,mild_z2,2.0,1.0,1.0,voxel_spacing_aware
original_gldm_SmallDependenceEmphasis,gldm,SmallDependenceEmphasis,0.0082491557355209,mild_z2,2.0,1.0,1.0,voxel_spacing_aware
original_gldm_SmallDependenceHighGrayLevelEmphasis,gldm,SmallDependenceHighGrayLevelEmphasis,0.2939901804103844,mild_z2,2.0,1.0,1.0,voxel_spacing_aware
original_gldm_SmallDependenceLowGrayLevelEmphasis,gldm,SmallDependenceLowGrayLevelEmphasis,0.0005076422378324,mild_z2,2.0,1.0,1.0,voxel_spacing_aware
original_glrlm_GrayLevelNonUniformity,glrlm,GrayLevelNonUniformity,1518.4409053027805,mild_z2,2.0,1.0,1.0,voxel_spacing_aware
original_glrlm_GrayLevelNonUniformityNormalized,glrlm,GrayLevelNonUniformityNormalized,0.1496540944472149,mild_z2,2.0,1.0,1.0,voxel_spacing_aware
original_glrlm_GrayLevelVariance,glrlm,GrayLevelVariance,3.378319092938215,mild_z2,2.0,1.0,1.0,voxel_spacing_aware
original_glrlm_HighGrayLevelRunEmphasis,glrlm,HighGrayLevelRunEmphasis,35.11513644124269,mild_z2,2.0,1.0,1.0,voxel_spacing_aware
original_glrlm_LongRunEmphasis,glrlm,LongRunEmphasis,10.947086247310567,mild_z2,2.0,1.0,1.0,voxel_spacing_aware
original_glrlm_LongRunHighGrayLevelEmphasis,glrlm,LongRunHighGrayLevelEmphasis,390.92894615528337,mild_z2,2.0,1.0,1.0,voxel_spacing_aware
original_glrlm_LongRunLowGrayLevelEmphasis,glrlm,LongRunLowGrayLevelEmphasis,0.5070571409042249,mild_z2,2.0,1.0,1.0,voxel_spacing_aware
original_glrlm_LowGrayLevelRunEmphasis,glrlm,LowGrayLevelRunEmphasis,0.0550788234607977,mild_z2,2.0,1.0,1.0,voxel_spacing_aware
original_glrlm_RunEntropy,glrlm,RunEntropy,4.995963299799543,mild_z2,2.0,1.0,1.0,voxel_spacing_aware
original_glrlm_RunLengthNonUniformity,glrlm,RunLengthNonUniformity,2959.1766689855167,mild_z2,2.0,1.0,1.0,voxel_spacing_aware
original_glrlm_RunLengthNonUniformityNormalized,glrlm,RunLengthNonUniformityNormalized,0.2806350438735406,mild_z2,2.0,1.0,1.0,voxel_spacing_aware
original_glrlm_RunPercentage,glrlm,RunPercentage,0.417516715512757,mild_z2,2.0,1.0,1.0,voxel_spacing_aware
original_glrlm_RunVariance,glrlm,RunVariance,3.63543994546844,mild_z2,2.0,1.0,1.0,voxel_spacing_aware
original_glrlm_ShortRunEmphasis,glrlm,ShortRunEmphasis,0.4350737558508006,mild_z2,2.0,1.0,1.0,voxel_spacing_aware
original_glrlm_ShortRunHighGrayLevelEmphasis,glrlm,ShortRunHighGrayLevelEmphasis,15.28764108457636,mild_z2,2.0,1.0,1.0,voxel_spacing_aware
original_glrlm_ShortRunLowGrayLevelEmphasis,glrlm,ShortRunLowGrayLevelEmphasis,0.0260646153536868,mild_z2,2.0,1.0,1.0,voxel_spacing_aware
original_glszm_GrayLevelNonUniformity,glszm,GrayLevelNonUniformity,16.81679389312977,mild_z2,2.0,1.0,1.0,voxel_spacing_aware
original_glszm_GrayLevelNonUniformityNormalized,glszm,GrayLevelNonUniformityNormalized,0.1283724724666394,mild_z2,2.0,1.0,1.0,voxel_spacing_aware
original_glszm_GrayLevelVariance,glszm,GrayLevelVariance,5.749198764640755,mild_z2,2.0,1.0,1.0,voxel_spacing_aware
original_glszm_HighGrayLevelZoneEmphasis,glszm,HighGrayLevelZoneEmphasis,37.229007633587784,mild_z2,2.0,1.0,1.0,voxel_spacing_aware
original_glszm_LargeAreaEmphasis,glszm,LargeAreaEmphasis,252009.2213740458,mild_z2,2.0,1.0,1.0,voxel_spacing_aware
original_glszm_LargeAreaHighGrayLevelEmphasis,glszm,LargeAreaHighGrayLevelEmphasis,8292911.083969465,mild_z2,2.0,1.0,1.0,voxel_spacing_aware
original_glszm_LargeAreaLowGrayLevelEmphasis,glszm,LargeAreaLowGrayLevelEmphasis,9600.929069280244,mild_z2,2.0,1.0,1.0,voxel_spacing_aware
original_glszm_LowGrayLevelZoneEmphasis,glszm,LowGrayLevelZoneEmphasis,0.0971847875423847,mild_z2,2.0,1.0,1.0,voxel_spacing_aware
original_glszm_SizeZoneNonUniformity,glszm,SizeZoneNonUniformity,21.748091603053435,mild_z2,2.0,1.0,1.0,voxel_spacing_aware
original_glszm_SizeZoneNonUniformityNormalized,glszm,SizeZoneNonUniformityNormalized,0.1660159664355224,mild_z2,2.0,1.0,1.0,voxel_spacing_aware
original_glszm_SmallAreaEmphasis,glszm,SmallAreaEmphasis,0.1030255025709245,mild_z2,2.0,1.0,1.0,voxel_spacing_aware
original_glszm_SmallAreaHighGrayLevelEmphasis,glszm,SmallAreaHighGrayLevelEmphasis,3.966933935046325,mild_z2,2.0,1.0,1.0,voxel_spacing_aware
original_glszm_SmallAreaLowGrayLevelEmphasis,glszm,SmallAreaLowGrayLevelEmphasis,0.0094957773630732,mild_z2,2.0,1.0,1.0,voxel_spacing_aware
original_glszm_ZoneEntropy,glszm,ZoneEntropy,5.801185001517869,mild_z2,2.0,1.0,1.0,voxel_spacing_aware
original_glszm_ZonePercentage,glszm,ZonePercentage,0.0054016163615371,mild_z2,2.0,1.0,1.0,voxel_spacing_aware
original_glszm_ZoneVariance,glszm,ZoneVariance,217736.18926635975,mild_z2,2.0,1.0,1.0,voxel_spacing_aware
original_ngtdm_Busyness,ngtdm,Busyness,21.312902831504523,mild_z2,2.0,1.0,1.0,voxel_spacing_aware
original_ngtdm_Coarseness,ngtdm,Coarseness,0.0009272587339018,mild_z2,2.0,1.0,1.0,voxel_spacing_aware
original_ngtdm_Complexity,ngtdm,Complexity,23.02240914763824,mild_z2,2.0,1.0,1.0,voxel_spacing_aware
original_ngtdm_Contrast,ngtdm,Contrast,0.0420888037375761,mild_z2,2.0,1.0,1.0,voxel_spacing_aware
original_ngtdm_Strength,ngtdm,Strength,0.0319046850396677,mild_z2,2.0,1.0,1.0,voxel_spacing_aware
original_glcm_Autocorrelation,glcm,Autocorrelation,34.58753758495539,moderate_z3,3.0,1.0,1.0,native_original
original_glcm_ClusterProminence,glcm,ClusterProminence,311.3041398881424,moderate_z3,3.0,1.0,1.0,native_original
original_glcm_ClusterShade,glcm,ClusterShade,0.4655828255547775,moderate_z3,3.0,1.0,1.0,native_original
original_glcm_ClusterTendency,glcm,ClusterTendency,11.011881190591271,moderate_z3,3.0,1.0,1.0,native_original
original_glcm_Contrast,glcm,Contrast,1.4870374635756822,moderate_z3,3.0,1.0,1.0,native_original
original_glcm_Correlation,glcm,Correlation,0.7621507062793819,moderate_z3,3.0,1.0,1.0,native_original
original_glcm_DifferenceAverage,glcm,DifferenceAverage,0.839884673725355,moderate_z3,3.0,1.0,1.0,native_original
original_glcm_DifferenceEntropy,glcm,DifferenceEntropy,1.4150890296130916,moderate_z3,3.0,1.0,1.0,native_original
original_glcm_DifferenceVariance,glcm,DifferenceVariance,0.6260606611850738,moderate_z3,3.0,1.0,1.0,native_original
original_glcm_Id,glcm,Id,0.6834857947267582,moderate_z3,3.0,1.0,1.0,native_original
original_glcm_Idm,glcm,Idm,0.6447729421223551,moderate_z3,3.0,1.0,1.0,native_original
original_glcm_Idmn,glcm,Idmn,0.9857016853537784,moderate_z3,3.0,1.0,1.0,native_original
original_glcm_Idn,glcm,Idn,0.928487553126832,moderate_z3,3.0,1.0,1.0,native_original
original_glcm_Imc1,glcm,Imc1,-0.3554414484150945,moderate_z3,3.0,1.0,1.0,native_original
original_glcm_Imc2,glcm,Imc2,0.8936891348910181,moderate_z3,3.0,1.0,1.0,native_original
original_glcm_InverseVariance,glcm,InverseVariance,0.31547116828531,moderate_z3,3.0,1.0,1.0,native_original
original_glcm_JointAverage,glcm,JointAverage,5.67505992288611,moderate_z3,3.0,1.0,1.0,native_original
original_glcm_JointEnergy,glcm,JointEnergy,0.055287016928315,moderate_z3,3.0,1.0,1.0,native_original
original_glcm_JointEntropy,glcm,JointEntropy,4.6908746553418315,moderate_z3,3.0,1.0,1.0,native_original
original_glcm_MCC,glcm,MCC,0.7655137585890059,moderate_z3,3.0,1.0,1.0,native_original
original_glcm_MaximumProbability,glcm,MaximumProbability,0.1076572388849377,moderate_z3,3.0,1.0,1.0,native_original
original_glcm_SumAverage,glcm,SumAverage,11.35011984577222,moderate_z3,3.0,1.0,1.0,native_original
original_glcm_SumEntropy,glcm,SumEntropy,3.5846603778211015,moderate_z3,3.0,1.0,1.0,native_original
original_glcm_SumSquares,glcm,SumSquares,3.1247296635417383,moderate_z3,3.0,1.0,1.0,native_original
original_gldm_DependenceEntropy,gldm,DependenceEntropy,6.748581417208246,moderate_z3,3.0,1.0,1.0,native_original
original_gldm_DependenceNonUniformity,gldm,DependenceNonUniformity,868.097971301336,moderate_z3,3.0,1.0,1.0,native_original
original_gldm_DependenceNonUniformityNormalized,gldm,DependenceNonUniformityNormalized,0.0715898046595197,moderate_z3,3.0,1.0,1.0,native_original
original_gldm_DependenceVariance,gldm,DependenceVariance,19.75530969571819,moderate_z3,3.0,1.0,1.0,native_original
original_gldm_GrayLevelNonUniformity,gldm,GrayLevelNonUniformity,1871.541810984661,moderate_z3,3.0,1.0,1.0,native_original
original_gldm_GrayLevelVariance,gldm,GrayLevelVariance,3.193851224412078,moderate_z3,3.0,1.0,1.0,native_original
original_gldm_HighGrayLevelEmphasis,gldm,HighGrayLevelEmphasis,35.28814118423223,moderate_z3,3.0,1.0,1.0,native_original
original_gldm_LargeDependenceEmphasis,gldm,LargeDependenceEmphasis,164.7585353785255,moderate_z3,3.0,1.0,1.0,native_original
original_gldm_LargeDependenceHighGrayLevelEmphasis,gldm,LargeDependenceHighGrayLevelEmphasis,5844.428995546759,moderate_z3,3.0,1.0,1.0,native_original
original_gldm_LargeDependenceLowGrayLevelEmphasis,gldm,LargeDependenceLowGrayLevelEmphasis,7.726119594189104,moderate_z3,3.0,1.0,1.0,native_original
original_gldm_LowGrayLevelEmphasis,gldm,LowGrayLevelEmphasis,0.0509695439658383,moderate_z3,3.0,1.0,1.0,native_original
original_gldm_SmallDependenceEmphasis,gldm,SmallDependenceEmphasis,0.0184646284013753,moderate_z3,3.0,1.0,1.0,native_original
original_gldm_SmallDependenceHighGrayLevelEmphasis,gldm,SmallDependenceHighGrayLevelEmphasis,0.664409370361318,moderate_z3,3.0,1.0,1.0,native_original
original_gldm_SmallDependenceLowGrayLevelEmphasis,gldm,SmallDependenceLowGrayLevelEmphasis,0.0012243385755492,moderate_z3,3.0,1.0,1.0,native_original
original_glrlm_GrayLevelNonUniformity,glrlm,GrayLevelNonUniformity,1060.4856227970497,moderate_z3,3.0,1.0,1.0,native_original
original_glrlm_GrayLevelNonUniformityNormalized,glrlm,GrayLevelNonUniformityNormalized,0.1510499332872742,moderate_z3,3.0,1.0,1.0,native_original
original_glrlm_GrayLevelVariance,glrlm,GrayLevelVariance,3.328031593877766,moderate_z3,3.0,1.0,1.0,native_original
original_glrlm_HighGrayLevelRunEmphasis,glrlm,HighGrayLevelRunEmphasis,35.176505801514004,moderate_z3,3.0,1.0,1.0,native_original
original_glrlm_LongRunEmphasis,glrlm,LongRunEmphasis,8.538886686963691,moderate_z3,3.0,1.0,1.0,native_original
original_glrlm_LongRunHighGrayLevelEmphasis,glrlm,LongRunHighGrayLevelEmphasis,305.59498132009577,moderate_z3,3.0,1.0,1.0,native_original
original_glrlm_LongRunLowGrayLevelEmphasis,glrlm,LongRunLowGrayLevelEmphasis,0.3906957237542382,moderate_z3,3.0,1.0,1.0,native_original
original_glrlm_LowGrayLevelRunEmphasis,glrlm,LowGrayLevelRunEmphasis,0.0539520416041134,moderate_z3,3.0,1.0,1.0,native_original
