spacing_label,method,feature,family,short_feature,reference_value,comparison_value,abs_diff,rel_diff,changed,native_original,resample_bspline,resample_linear,resample_nearest,voxel_spacing_aware
mild_z2,native_original,original_glszm_HighGrayLevelZoneEmphasis,glszm,HighGrayLevelZoneEmphasis,37.229007633587784,37.229007633587784,0.0,0.0,False,37.229007633587784,,,,
mild_z2,native_original,original_glszm_LargeAreaEmphasis,glszm,LargeAreaEmphasis,63002.30534351145,63002.30534351145,0.0,0.0,False,63002.30534351145,,,,
mild_z2,native_original,original_glszm_LargeAreaHighGrayLevelEmphasis,glszm,LargeAreaHighGrayLevelEmphasis,2073227.7709923664,2073227.7709923664,0.0,0.0,False,2073227.7709923664,,,,
mild_z2,native_original,original_glszm_LargeAreaLowGrayLevelEmphasis,glszm,LargeAreaLowGrayLevelEmphasis,2400.232267320061,2400.232267320061,0.0,0.0,False,2400.232267320061,,,,
mild_z2,native_original,original_glszm_LowGrayLevelZoneEmphasis,glszm,LowGrayLevelZoneEmphasis,0.0971847875423847,0.0971847875423847,0.0,0.0,False,0.0971847875423847,,,,
mild_z2,native_original,original_glszm_SizeZoneNonUniformity,glszm,SizeZoneNonUniformity,21.748091603053435,21.748091603053435,0.0,0.0,False,21.748091603053435,,,,
mild_z2,native_original,original_glszm_SizeZoneNonUniformityNormalized,glszm,SizeZoneNonUniformityNormalized,0.1660159664355224,0.1660159664355224,0.0,0.0,False,0.1660159664355224,,,,
mild_z2,native_original,original_glszm_SmallAreaEmphasis,glszm,SmallAreaEmphasis,0.4121020102836982,0.4121020102836982,0.0,0.0,False,0.4121020102836982,,,,
mild_z2,native_original,original_glszm_SmallAreaHighGrayLevelEmphasis,glszm,SmallAreaHighGrayLevelEmphasis,15.867735740185298,15.867735740185298,0.0,0.0,False,15.867735740185298,,,,
mild_z2,native_original,original_glszm_SmallAreaLowGrayLevelEmphasis,glszm,SmallAreaLowGrayLevelEmphasis,0.037983109452293,0.037983109452293,0.0,0.0,False,0.037983109452293,,,,
mild_z2,native_original,original_glszm_ZoneEntropy,glszm,ZoneEntropy,5.801185001517869,5.801185001517869,0.0,0.0,False,5.801185001517869,,,,
mild_z2,native_original,original_glszm_ZonePercentage,glszm,ZonePercentage,0.0108032327230743,0.0108032327230743,0.0,0.0,False,0.0108032327230743,,,,
mild_z2,native_original,original_glszm_ZoneVariance,glszm,ZoneVariance,54434.04731658994,54434.04731658994,0.0,0.0,False,54434.04731658994,,,,
mild_z2,native_original,original_ngtdm_Busyness,ngtdm,Busyness,25.022526338132504,25.022526338132504,0.0,0.0,False,25.022526338132504,,,,
mild_z2,native_original,original_ngtdm_Coarseness,ngtdm,Coarseness,0.0007897913675166,0.0007897913675166,0.0,0.0,False,0.0007897913675166,,,,
mild_z2,native_original,original_ngtdm_Complexity,ngtdm,Complexity,26.94568433418289,26.94568433418289,0.0,0.0,False,26.94568433418289,,,,
mild_z2,native_original,original_ngtdm_Contrast,ngtdm,Contrast,0.0491961938079195,0.0491961938079195,0.0,0.0,False,0.0491961938079195,,,,
mild_z2,native_original,original_ngtdm_Strength,ngtdm,Strength,0.0272954048475106,0.0272954048475106,0.0,0.0,False,0.0272954048475106,,,,
mild_z2,resample_bspline,original_glcm_Autocorrelation,glcm,Autocorrelation,34.58753758495539,60.301321375887376,25.713783790931984,0.4264215643077786,True,34.58753758495539,60.301321375887376,,,
mild_z2,resample_bspline,original_glcm_ClusterProminence,glcm,ClusterProminence,311.3041398881424,453.9731669351298,142.66902704698742,0.3142675326169091,True,311.3041398881424,453.9731669351298,,,
mild_z2,resample_bspline,original_glcm_ClusterShade,glcm,ClusterShade,0.4655828255547775,-2.9464321518567704,3.412014977411548,1.158015797262251,True,0.4655828255547775,-2.9464321518567704,,,
mild_z2,resample_bspline,original_glcm_ClusterTendency,glcm,ClusterTendency,11.011881190591271,13.099824275878388,2.087943085287117,0.15938710636995268,True,11.011881190591271,13.099824275878388,,,
mild_z2,resample_bspline,original_glcm_Contrast,glcm,Contrast,1.4870374635756822,1.6997200290651984,0.21268256548951614,0.12512799864250937,True,1.4870374635756822,1.6997200290651984,,,
mild_z2,resample_bspline,original_glcm_Correlation,glcm,Correlation,0.7621507062793819,0.7657056772590904,0.0035549709797085827,0.004642738176415131,True,0.7621507062793819,0.7657056772590904,,,
mild_z2,resample_bspline,original_glcm_DifferenceAverage,glcm,DifferenceAverage,0.839884673725355,0.7435118350439841,0.09637283868137092,0.11474532360961398,True,0.839884673725355,0.7435118350439841,,,
mild_z2,resample_bspline,original_glcm_DifferenceEntropy,glcm,DifferenceEntropy,1.4150890296130916,1.46460731892236,0.04951828930926849,0.03380994254876688,True,1.4150890296130916,1.46460731892236,,,
mild_z2,resample_bspline,original_glcm_DifferenceVariance,glcm,DifferenceVariance,0.6260606611850738,1.0447055106952368,0.418644849510163,0.4007300097723815,True,0.6260606611850738,1.0447055106952368,,,
mild_z2,resample_bspline,original_glcm_Id,glcm,Id,0.6834857947267582,0.7184020762407678,0.034916281514009606,0.04860270128493844,True,0.6834857947267582,0.7184020762407678,,,
mild_z2,resample_bspline,original_glcm_Idm,glcm,Idm,0.6447729421223551,0.7038073339939714,0.0590343918716163,0.08387862561279016,True,0.6447729421223551,0.7038073339939714,,,
mild_z2,resample_bspline,original_glcm_Idmn,glcm,Idmn,0.9857016853537784,0.9908338529375942,0.005132167583815739,0.0051796449713542225,True,0.9857016853537784,0.9908338529375942,,,
mild_z2,resample_bspline,original_glcm_Idn,glcm,Idn,0.928487553126832,0.950763782945301,0.022276229818468996,0.023429825807479862,True,0.928487553126832,0.950763782945301,,,
mild_z2,resample_bspline,original_glcm_Imc1,glcm,Imc1,-0.3554414484150945,-0.3922011294785526,0.036759681063458116,0.09372660683647599,True,-0.3554414484150945,-0.3922011294785526,,,
mild_z2,resample_bspline,original_glcm_Imc2,glcm,Imc2,0.8936891348910181,0.9273736169345818,0.03368448204356367,0.036322450227673254,True,0.8936891348910181,0.9273736169345818,,,
mild_z2,resample_bspline,original_glcm_InverseVariance,glcm,InverseVariance,0.31547116828531,0.4217200377240005,0.1062488694386905,0.2519417147264562,True,0.31547116828531,0.4217200377240005,,,
mild_z2,resample_bspline,original_glcm_JointAverage,glcm,JointAverage,5.67505992288611,7.579461121139233,1.9044011982531233,0.2512581261142325,True,5.67505992288611,7.579461121139233,,,
mild_z2,resample_bspline,original_glcm_JointEnergy,glcm,JointEnergy,0.055287016928315,0.0545907147531605,0.0006963021751545048,0.012594316239874696,True,0.055287016928315,0.0545907147531605,,,
mild_z2,resample_bspline,original_glcm_JointEntropy,glcm,JointEntropy,4.6908746553418315,4.780625029349227,0.08975037400739527,0.01877377402670143,True,4.6908746553418315,4.780625029349227,,,
mild_z2,resample_bspline,original_glcm_MCC,glcm,MCC,0.7655137585890059,0.8307961463769,0.06528238778789408,0.07857810616068744,True,0.7655137585890059,0.8307961463769,,,
mild_z2,resample_bspline,original_glcm_MaximumProbability,glcm,MaximumProbability,0.1076572388849377,0.1106752177143991,0.003017978829461407,0.027268786019011018,True,0.1076572388849377,0.1106752177143991,,,
mild_z2,resample_bspline,original_glcm_SumAverage,glcm,SumAverage,11.35011984577222,15.158922242278468,3.8088023965062483,0.25125812611423254,True,11.35011984577222,15.158922242278468,,,
mild_z2,resample_bspline,original_glcm_SumEntropy,glcm,SumEntropy,3.5846603778211015,3.8107900905168455,0.226129712695744,0.05933932526445579,True,3.5846603778211015,3.8107900905168455,,,
mild_z2,resample_bspline,original_glcm_SumSquares,glcm,SumSquares,3.1247296635417383,3.699886076235896,0.5751564126941577,0.15545246552004569,True,3.1247296635417383,3.699886076235896,,,
mild_z2,resample_bspline,original_gldm_DependenceEntropy,gldm,DependenceEntropy,6.748581417208246,7.2272073825394925,0.47862596533124613,0.0662255751076935,True,6.748581417208246,7.2272073825394925,,,
mild_z2,resample_bspline,original_gldm_DependenceNonUniformity,gldm,DependenceNonUniformity,868.097971301336,1422.7408048820716,554.6428335807357,0.3898410952139023,True,868.097971301336,1422.7408048820716,,,
mild_z2,resample_bspline,original_gldm_DependenceNonUniformityNormalized,gldm,DependenceNonUniformityNormalized,0.0715898046595197,0.0586648855715846,0.012924919087935097,0.18054133754667814,True,0.0715898046595197,0.0586648855715846,,,
mild_z2,resample_bspline,original_gldm_DependenceVariance,gldm,DependenceVariance,19.75530969571819,28.792163746111974,9.036854050393785,0.3138650547447689,True,19.75530969571819,28.792163746111974,,,
mild_z2,resample_bspline,original_gldm_GrayLevelNonUniformity,gldm,GrayLevelNonUniformity,1871.541810984661,3385.7044367474846,1514.1626257628236,0.44722232966602987,True,1871.541810984661,3385.7044367474846,,,
mild_z2,resample_bspline,original_gldm_GrayLevelVariance,gldm,GrayLevelVariance,3.193851224412078,4.00733831549205,0.8134870910799723,0.20299935444309658,True,3.193851224412078,4.00733831549205,,,
mild_z2,resample_bspline,original_gldm_HighGrayLevelEmphasis,gldm,HighGrayLevelEmphasis,35.28814118423223,59.96825004123371,24.68010885700148,0.4115529274246226,True,35.28814118423223,59.96825004123371,,,
mild_z2,resample_bspline,original_gldm_LargeDependenceEmphasis,gldm,LargeDependenceEmphasis,164.7585353785255,193.5416460498103,28.783110671284817,0.14871791812640228,True,164.7585353785255,193.5416460498103,,,
mild_z2,resample_bspline,original_gldm_LargeDependenceHighGrayLevelEmphasis,gldm,LargeDependenceHighGrayLevelEmphasis,5844.428995546759,12681.76216394524,6837.333168398482,0.5391469324221593,True,5844.428995546759,12681.76216394524,,,
mild_z2,resample_bspline,original_gldm_LargeDependenceLowGrayLevelEmphasis,gldm,LargeDependenceLowGrayLevelEmphasis,7.726119594189104,3.852839905352075,3.873279688837029,0.5013227716213665,True,7.726119594189104,3.852839905352075,,,
mild_z2,resample_bspline,original_gldm_LowGrayLevelEmphasis,gldm,LowGrayLevelEmphasis,0.0509695439658383,0.025021701302458,0.025947842663380297,0.5090852427632375,True,0.0509695439658383,0.025021701302458,,,
mild_z2,resample_bspline,original_gldm_SmallDependenceEmphasis,gldm,SmallDependenceEmphasis,0.0184646284013753,0.0159031767279869,0.0025614516733884,0.13872208081900067,True,0.0184646284013753,0.0159031767279869,,,
mild_z2,resample_bspline,original_gldm_SmallDependenceHighGrayLevelEmphasis,gldm,SmallDependenceHighGrayLevelEmphasis,0.664409370361318,0.846368586926745,0.18195921656542702,0.2149881498156027,True,0.664409370361318,0.846368586926745,,,
mild_z2,resample_bspline,original_gldm_SmallDependenceLowGrayLevelEmphasis,gldm,SmallDependenceLowGrayLevelEmphasis,0.0012243385755492,0.0007316943104011,0.0004926442651481001,0.40237584193336,True,0.0012243385755492,0.0007316943104011,,,
mild_z2,resample_bspline,original_glrlm_GrayLevelNonUniformity,glrlm,GrayLevelNonUniformity,1060.4856227970497,1764.771213493896,704.2855906968464,0.3990803937143223,True,1060.4856227970497,1764.771213493896,,,
mild_z2,resample_bspline,original_glrlm_GrayLevelNonUniformityNormalized,glrlm,GrayLevelNonUniformityNormalized,0.1510499332872742,0.1336381910735201,0.017411742213754106,0.11527143266352588,True,0.1510499332872742,0.1336381910735201,,,
mild_z2,resample_bspline,original_glrlm_GrayLevelVariance,glrlm,GrayLevelVariance,3.328031593877766,4.3183676609361745,0.9903360670584087,0.22933111416541935,True,3.328031593877766,4.3183676609361745,,,
mild_z2,resample_bspline,original_glrlm_HighGrayLevelRunEmphasis,glrlm,HighGrayLevelRunEmphasis,35.176505801514004,57.68916322770015,22.512657426186145,0.3902406650851961,True,35.176505801514004,57.68916322770015,,,
mild_z2,resample_bspline,original_glrlm_LongRunEmphasis,glrlm,LongRunEmphasis,8.538886686963691,9.425530759230575,0.8866440722668845,0.0940683442572801,True,8.538886686963691,9.425530759230575,,,
mild_z2,resample_bspline,original_glrlm_LongRunHighGrayLevelEmphasis,glrlm,LongRunHighGrayLevelEmphasis,305.59498132009577,569.4892505223887,263.89426920229295,0.463387621382185,True,305.59498132009577,569.4892505223887,,,
mild_z2,resample_bspline,original_glrlm_LongRunLowGrayLevelEmphasis,glrlm,LongRunLowGrayLevelEmphasis,0.3906957237542382,0.228350214421824,0.16234550933241423,0.4155292711484486,True,0.3906957237542382,0.228350214421824,,,
mild_z2,resample_bspline,original_glrlm_LowGrayLevelRunEmphasis,glrlm,LowGrayLevelRunEmphasis,0.0539520416041134,0.027680602928166,0.026271438675947396,0.48694058454211336,True,0.0539520416041134,0.027680602928166,,,
mild_z2,resample_bspline,original_glrlm_RunEntropy,glrlm,RunEntropy,4.465247063041276,4.90570694386212,0.4404598808208444,0.08978520035158953,True,4.465247063041276,4.90570694386212,,,
mild_z2,resample_bspline,original_glrlm_RunLengthNonUniformity,glrlm,RunLengthNonUniformity,3243.2719636032457,5919.387112344002,2676.1151487407565,0.45209328228595086,True,3243.2719636032457,5919.387112344002,,,
mild_z2,resample_bspline,original_glrlm_RunLengthNonUniformityNormalized,glrlm,RunLengthNonUniformityNormalized,0.4103940546942009,0.3986647952028755,0.011729259491325417,0.028580481021016013,True,0.4103940546942009,0.3986647952028755,,,
mild_z2,resample_bspline,original_glrlm_RunPercentage,glrlm,RunPercentage,0.5753181339524732,0.5447893274464279,0.03052880650604528,0.05306421735103391,True,0.5753181339524732,0.5447893274464279,,,
mild_z2,resample_bspline,original_glrlm_RunVariance,glrlm,RunVariance,3.03727160188601,3.634989196210123,0.5977175943241129,0.16443448991466036,True,3.03727160188601,3.634989196210123,,,
mild_z2,resample_bspline,original_glrlm_ShortRunEmphasis,glrlm,ShortRunEmphasis,0.586800355325577,0.6206648545542007,0.03386449922862378,0.054561651074874096,True,0.586800355325577,0.6206648545542007,,,
mild_z2,resample_bspline,original_glrlm_ShortRunHighGrayLevelEmphasis,glrlm,ShortRunHighGrayLevelEmphasis,20.704940890205833,33.945550709806156,13.240609819600323,0.39005435300760605,True,20.704940890205833,33.945550709806156,,,
mild_z2,resample_bspline,original_glrlm_ShortRunLowGrayLevelEmphasis,glrlm,ShortRunLowGrayLevelEmphasis,0.0327323362063336,0.0192863790153535,0.013445957190980098,0.4107851363318928,True,0.0327323362063336,0.0192863790153535,,,
mild_z2,resample_bspline,original_glszm_GrayLevelNonUniformity,glszm,GrayLevelNonUniformity,16.81679389312977,17.415300546448087,0.5985066533183172,0.0343667140123163,True,16.81679389312977,17.415300546448087,,,
mild_z2,resample_bspline,original_glszm_GrayLevelNonUniformityNormalized,glszm,GrayLevelNonUniformityNormalized,0.1283724724666394,0.0951655767565469,0.03320689571009251,0.25867614039078435,True,0.1283724724666394,0.0951655767565469,,,
mild_z2,resample_bspline,original_glszm_GrayLevelVariance,glszm,GrayLevelVariance,5.749198764640755,9.934844277225356,4.185645512584601,0.4213096245685277,True,5.749198764640755,9.934844277225356,,,
mild_z2,resample_bspline,original_glszm_HighGrayLevelZoneEmphasis,glszm,HighGrayLevelZoneEmphasis,37.229007633587784,53.43715846994535,16.208150836357568,0.303312363539568,True,37.229007633587784,53.43715846994535,,,
mild_z2,resample_bspline,original_glszm_LargeAreaEmphasis,glszm,LargeAreaEmphasis,63002.30534351145,351932.91803278687,288930.6126892754,0.8209820618779343,True,63002.30534351145,351932.91803278687,,,
mild_z2,resample_bspline,original_glszm_LargeAreaHighGrayLevelEmphasis,glszm,LargeAreaHighGrayLevelEmphasis,2073227.7709923664,20690896.81967213,18617669.048679765,0.8998000043661125,True,2073227.7709923664,20690896.81967213,,,
mild_z2,resample_bspline,original_glszm_LargeAreaLowGrayLevelEmphasis,glszm,LargeAreaLowGrayLevelEmphasis,2400.232267320061,6927.471059446672,4527.238792126611,0.6535196976323739,True,2400.232267320061,6927.471059446672,,,
mild_z2,resample_bspline,original_glszm_LowGrayLevelZoneEmphasis,glszm,LowGrayLevelZoneEmphasis,0.0971847875423847,0.072453190181491,0.024731597360893698,0.25448012992884955,True,0.0971847875423847,0.072453190181491,,,
mild_z2,resample_bspline,original_glszm_SizeZoneNonUniformity,glszm,SizeZoneNonUniformity,21.748091603053435,41.85245901639344,20.104367413340004,0.4803628719991149,True,21.748091603053435,41.85245901639344,,,
mild_z2,resample_bspline,original_glszm_SizeZoneNonUniformityNormalized,glszm,SizeZoneNonUniformityNormalized,0.1660159664355224,0.2287019618382155,0.0626859954026931,0.27409469905219863,True,0.1660159664355224,0.2287019618382155,,,
mild_z2,resample_bspline,original_glszm_SmallAreaEmphasis,glszm,SmallAreaEmphasis,0.4121020102836982,0.4938498342422864,0.0817478239585882,0.16553174323529715,True,0.4121020102836982,0.4938498342422864,,,
mild_z2,resample_bspline,original_glszm_SmallAreaHighGrayLevelEmphasis,glszm,SmallAreaHighGrayLevelEmphasis,15.867735740185298,25.61753626985075,9.749800529665452,0.38059087442924716,True,15.867735740185298,25.61753626985075,,,
mild_z2,resample_bspline,original_glszm_SmallAreaLowGrayLevelEmphasis,glszm,SmallAreaLowGrayLevelEmphasis,0.037983109452293,0.0367494853257613,0.0012336241265317044,0.032478228989681404,True,0.037983109452293,0.0367494853257613,,,
mild_z2,resample_bspline,original_glszm_ZoneEntropy,glszm,ZoneEntropy,5.801185001517869,5.9261279037947645,0.12494290227689575,0.02108339615769839,True,5.801185001517869,5.9261279037947645,,,
mild_z2,resample_bspline,original_glszm_ZonePercentage,glszm,ZonePercentage,0.0108032327230743,0.0075457694210786,0.0032574633019956997,0.3015267175572532,True,0.0108032327230743,0.0075457694210786,,,
mild_z2,resample_bspline,original_glszm_ZoneVariance,glszm,ZoneVariance,54434.04731658994,334370.1510346681,279936.1037180782,0.8372042266687073,True,54434.04731658994,334370.1510346681,,,
mild_z2,resample_bspline,original_ngtdm_Busyness,ngtdm,Busyness,25.022526338132504,15.315485181645112,9.707041156487392,0.38793209867440803,True,25.022526338132504,15.315485181645112,,,
mild_z2,resample_bspline,original_ngtdm_Coarseness,ngtdm,Coarseness,0.0007897913675166,0.0006238674529737,0.00016592391454290007,0.21008575348781922,True,0.0007897913675166,0.0006238674529737,,,
mild_z2,resample_bspline,original_ngtdm_Complexity,ngtdm,Complexity,26.94568433418289,39.06611430921557,12.120429975032682,0.31025430067339743,True,26.94568433418289,39.06611430921557,,,
mild_z2,resample_bspline,original_ngtdm_Contrast,ngtdm,Contrast,0.0491961938079195,0.0296019241140808,0.019594269693838703,0.39828832633561295,True,0.0491961938079195,0.0296019241140808,,,
