feature,family,short_feature,value
original_glszm_GrayLevelNonUniformityNormalized,glszm,GrayLevelNonUniformityNormalized,0.1413753796086007
original_glszm_GrayLevelVariance,glszm,GrayLevelVariance,4.4430173771547405
original_glszm_HighGrayLevelZoneEmphasis,glszm,HighGrayLevelZoneEmphasis,35.657817109144545
original_glszm_LargeAreaEmphasis,glszm,LargeAreaEmphasis,4021493.575221239
original_glszm_LargeAreaHighGrayLevelEmphasis,glszm,LargeAreaHighGrayLevelEmphasis,222570227.5221239
original_glszm_LargeAreaLowGrayLevelEmphasis,glszm,LargeAreaLowGrayLevelEmphasis,95813.54062251671
original_glszm_LowGrayLevelZoneEmphasis,glszm,LowGrayLevelZoneEmphasis,0.0752976984795885
original_glszm_SizeZoneNonUniformity,glszm,SizeZoneNonUniformity,97.15929203539822
original_glszm_SizeZoneNonUniformityNormalized,glszm,SizeZoneNonUniformityNormalized,0.2866055812253635
original_glszm_SmallAreaEmphasis,glszm,SmallAreaEmphasis,0.06160052318162246
original_glszm_SmallAreaHighGrayLevelEmphasis,glszm,SmallAreaHighGrayLevelEmphasis,2.1872130709978457
original_glszm_SmallAreaLowGrayLevelEmphasis,glszm,SmallAreaLowGrayLevelEmphasis,0.004933405430559857
original_glszm_ZoneEntropy,glszm,ZoneEntropy,5.650493078539091
original_glszm_ZonePercentage,glszm,ZonePercentage,0.0022452710220950563
original_glszm_ZoneVariance,glszm,ZoneVariance,3823129.7578510456
original_ngtdm_Busyness,ngtdm,Busyness,70.49895761687364
original_ngtdm_Coarseness,ngtdm,Coarseness,0.0002992572238440345
original_ngtdm_Complexity,ngtdm,Complexity,15.316114847738557
original_ngtdm_Contrast,ngtdm,Contrast,0.0483522635774954
original_ngtdm_Strength,ngtdm,Strength,0.00929873317175722
