feature,family,short_feature,value
original_gldm_HighGrayLevelEmphasis,gldm,HighGrayLevelEmphasis,50.00341657795552
original_gldm_LargeDependenceEmphasis,gldm,LargeDependenceEmphasis,418.16291682251057
original_gldm_LargeDependenceHighGrayLevelEmphasis,gldm,LargeDependenceHighGrayLevelEmphasis,24003.782885461922
original_gldm_LargeDependenceLowGrayLevelEmphasis,gldm,LargeDependenceLowGrayLevelEmphasis,10.179752520232878
original_gldm_LowGrayLevelEmphasis,gldm,LowGrayLevelEmphasis,0.034183477594147825
original_gldm_SmallDependenceEmphasis,gldm,SmallDependenceEmphasis,0.006640145799125318
original_gldm_SmallDependenceHighGrayLevelEmphasis,gldm,SmallDependenceHighGrayLevelEmphasis,0.24852420511762413
original_gldm_SmallDependenceLowGrayLevelEmphasis,gldm,SmallDependenceLowGrayLevelEmphasis,0.0003392928994006905
original_glrlm_GrayLevelNonUniformity,glrlm,GrayLevelNonUniformity,7473.616814121968
original_glrlm_GrayLevelNonUniformityNormalized,glrlm,GrayLevelNonUniformityNormalized,0.1804284913349767
original_glrlm_GrayLevelVariance,glrlm,GrayLevelVariance,2.93024056719971
original_glrlm_HighGrayLevelRunEmphasis,glrlm,HighGrayLevelRunEmphasis,38.930827352726006
original_glrlm_LongRunEmphasis,glrlm,LongRunEmphasis,77.44542071483129
original_glrlm_LongRunHighGrayLevelEmphasis,glrlm,LongRunHighGrayLevelEmphasis,4703.527663010932
original_glrlm_LongRunLowGrayLevelEmphasis,glrlm,LongRunLowGrayLevelEmphasis,1.5244706569051947
original_glrlm_LowGrayLevelRunEmphasis,glrlm,LowGrayLevelRunEmphasis,0.049056928226268504
original_glrlm_RunEntropy,glrlm,RunEntropy,4.68974384839734
original_glrlm_RunLengthNonUniformity,glrlm,RunLengthNonUniformity,16531.08221773822
original_glrlm_RunLengthNonUniformityNormalized,glrlm,RunLengthNonUniformityNormalized,0.35162095528472975
original_glrlm_RunPercentage,glrlm,RunPercentage,0.29482550277641917
original_glrlm_RunVariance,glrlm,RunVariance,55.36726732941649
original_glrlm_ShortRunEmphasis,glrlm,ShortRunEmphasis,0.4287938688042946
original_glrlm_ShortRunHighGrayLevelEmphasis,glrlm,ShortRunHighGrayLevelEmphasis,15.161419203721758
original_glrlm_ShortRunLowGrayLevelEmphasis,glrlm,ShortRunLowGrayLevelEmphasis,0.023038558525816558
original_glszm_GrayLevelNonUniformity,glszm,GrayLevelNonUniformity,61.11396011396011
original_glszm_GrayLevelNonUniformityNormalized,glszm,GrayLevelNonUniformityNormalized,0.17411384647851885
original_glszm_GrayLevelVariance,glszm,GrayLevelVariance,3.0012581066712123
original_glszm_HighGrayLevelZoneEmphasis,glszm,HighGrayLevelZoneEmphasis,28.4017094017094
original_glszm_LargeAreaEmphasis,glszm,LargeAreaEmphasis,18755728.56980057
original_glszm_LargeAreaHighGrayLevelEmphasis,glszm,LargeAreaHighGrayLevelEmphasis,1179938137.3703704
original_glszm_LargeAreaLowGrayLevelEmphasis,glszm,LargeAreaLowGrayLevelEmphasis,303842.74004554935
original_glszm_LowGrayLevelZoneEmphasis,glszm,LowGrayLevelZoneEmphasis,0.08375035128011318
original_glszm_SizeZoneNonUniformity,glszm,SizeZoneNonUniformity,93.51851851851852
original_glszm_SizeZoneNonUniformityNormalized,glszm,SizeZoneNonUniformityNormalized,0.26643452569378495
original_glszm_SmallAreaEmphasis,glszm,SmallAreaEmphasis,0.5343417854999258
original_glszm_SmallAreaHighGrayLevelEmphasis,glszm,SmallAreaHighGrayLevelEmphasis,16.36707256368545
original_glszm_SmallAreaLowGrayLevelEmphasis,glszm,SmallAreaLowGrayLevelEmphasis,0.03129254302691537
original_glszm_ZoneEntropy,glszm,ZoneEntropy,5.586794844789434
original_glszm_ZonePercentage,glszm,ZonePercentage,0.0025246712892367006
original_glszm_ZoneVariance,glszm,ZoneVariance,18598840.356360745
original_ngtdm_Busyness,ngtdm,Busyness,111.50945184878113
original_ngtdm_Coarseness,ngtdm,Coarseness,0.00011789900396415017
original_ngtdm_Complexity,ngtdm,Complexity,9.155946435822289
original_ngtdm_Contrast,ngtdm,Contrast,0.028751909357739313
original_ngtdm_Strength,ngtdm,Strength,0.004999258377393245
