feature,family,short_feature,value
original_gldm_SmallDependenceEmphasis,gldm,SmallDependenceEmphasis,0.009914446546033826
original_gldm_SmallDependenceHighGrayLevelEmphasis,gldm,SmallDependenceHighGrayLevelEmphasis,0.39150774690387763
original_gldm_SmallDependenceLowGrayLevelEmphasis,gldm,SmallDependenceLowGrayLevelEmphasis,0.0004485852550496936
original_glrlm_GrayLevelNonUniformity,glrlm,GrayLevelNonUniformity,24276.349481295536
original_glrlm_GrayLevelNonUniformityNormalized,glrlm,GrayLevelNonUniformityNormalized,0.14509903873766367
original_glrlm_GrayLevelVariance,glrlm,GrayLevelVariance,3.5886653172006597
original_glrlm_HighGrayLevelRunEmphasis,glrlm,HighGrayLevelRunEmphasis,41.10557101655419
original_glrlm_LongRunEmphasis,glrlm,LongRunEmphasis,139.36649839522644
original_glrlm_LongRunHighGrayLevelEmphasis,glrlm,LongRunHighGrayLevelEmphasis,6858.6094396884055
original_glrlm_LongRunLowGrayLevelEmphasis,glrlm,LongRunLowGrayLevelEmphasis,4.774483015980244
original_glrlm_LowGrayLevelRunEmphasis,glrlm,LowGrayLevelRunEmphasis,0.04168986935811238
original_glrlm_RunEntropy,glrlm,RunEntropy,4.613327590920799
original_glrlm_RunLengthNonUniformity,glrlm,RunLengthNonUniformity,77796.72777376123
original_glrlm_RunLengthNonUniformityNormalized,glrlm,RunLengthNonUniformityNormalized,0.39568909104796357
original_glrlm_RunPercentage,glrlm,RunPercentage,0.47567080828883407
original_glrlm_RunVariance,glrlm,RunVariance,65.16663230309364
original_glrlm_ShortRunEmphasis,glrlm,ShortRunEmphasis,0.48081044125147787
original_glrlm_ShortRunHighGrayLevelEmphasis,glrlm,ShortRunHighGrayLevelEmphasis,19.271302279603567
original_glrlm_ShortRunLowGrayLevelEmphasis,glrlm,ShortRunLowGrayLevelEmphasis,0.020807774671329934
original_glszm_GrayLevelNonUniformity,glszm,GrayLevelNonUniformity,49.73716012084592
original_glszm_GrayLevelNonUniformityNormalized,glszm,GrayLevelNonUniformityNormalized,0.1502633236279333
original_glszm_GrayLevelVariance,glszm,GrayLevelVariance,4.346017287173355
original_glszm_HighGrayLevelZoneEmphasis,glszm,HighGrayLevelZoneEmphasis,34.314199395770395
original_glszm_LargeAreaEmphasis,glszm,LargeAreaEmphasis,29705900.042296074
original_glszm_LargeAreaHighGrayLevelEmphasis,glszm,LargeAreaHighGrayLevelEmphasis,1569767375.818731
original_glszm_LargeAreaLowGrayLevelEmphasis,glszm,LargeAreaLowGrayLevelEmphasis,720876.7245671552
original_glszm_LowGrayLevelZoneEmphasis,glszm,LowGrayLevelZoneEmphasis,0.07541457150164531
original_glszm_SizeZoneNonUniformity,glszm,SizeZoneNonUniformity,96.49848942598187
original_glszm_SizeZoneNonUniformityNormalized,glszm,SizeZoneNonUniformityNormalized,0.29153622183076094
original_glszm_SmallAreaEmphasis,glszm,SmallAreaEmphasis,0.011426743618252966
original_glszm_SmallAreaHighGrayLevelEmphasis,glszm,SmallAreaHighGrayLevelEmphasis,0.3811399642843959
original_glszm_SmallAreaLowGrayLevelEmphasis,glszm,SmallAreaLowGrayLevelEmphasis,0.0008877697206706146
original_glszm_ZoneEntropy,glszm,ZoneEntropy,5.563591766366233
original_glszm_ZonePercentage,glszm,ZonePercentage,0.0009395508322546949
original_glszm_ZoneVariance,glszm,ZoneVariance,28573083.87946441
original_ngtdm_Busyness,ngtdm,Busyness,98.11325381494403
original_ngtdm_Coarseness,ngtdm,Coarseness,0.0002146786085851605
original_ngtdm_Complexity,ngtdm,Complexity,21.219238324765964
original_ngtdm_Contrast,ngtdm,Contrast,0.06721498830809806
original_ngtdm_Strength,ngtdm,Strength,0.006691350734486716
