feature,family,short_feature,value
original_glrlm_GrayLevelNonUniformityNormalized,glrlm,GrayLevelNonUniformityNormalized,0.14683220140191813
original_glrlm_GrayLevelVariance,glrlm,GrayLevelVariance,3.4951700233346465
original_glrlm_HighGrayLevelRunEmphasis,glrlm,HighGrayLevelRunEmphasis,35.28496765158169
original_glrlm_LongRunEmphasis,glrlm,LongRunEmphasis,18.529010344972015
original_glrlm_LongRunHighGrayLevelEmphasis,glrlm,LongRunHighGrayLevelEmphasis,659.149439825797
original_glrlm_LongRunLowGrayLevelEmphasis,glrlm,LongRunLowGrayLevelEmphasis,0.8706956448517164
original_glrlm_LowGrayLevelRunEmphasis,glrlm,LowGrayLevelRunEmphasis,0.05635879288822029
original_glrlm_RunEntropy,glrlm,RunEntropy,5.442428459902838
original_glrlm_RunLengthNonUniformity,glrlm,RunLengthNonUniformity,4269.058063921552
original_glrlm_RunLengthNonUniformityNormalized,glrlm,RunLengthNonUniformityNormalized,0.22606247711947305
original_glrlm_RunPercentage,glrlm,RunPercentage,0.32498762988619495
original_glrlm_RunVariance,glrlm,RunVariance,5.597036470591992
original_glrlm_ShortRunEmphasis,glrlm,ShortRunEmphasis,0.380514072576963
original_glrlm_ShortRunHighGrayLevelEmphasis,glrlm,ShortRunHighGrayLevelEmphasis,13.544387641507269
original_glrlm_ShortRunLowGrayLevelEmphasis,glrlm,ShortRunLowGrayLevelEmphasis,0.024133835045298833
original_glszm_GrayLevelNonUniformity,glszm,GrayLevelNonUniformity,15.56
original_glszm_GrayLevelNonUniformityNormalized,glszm,GrayLevelNonUniformityNormalized,0.12448
original_glszm_GrayLevelVariance,glszm,GrayLevelVariance,5.665024
original_glszm_HighGrayLevelZoneEmphasis,glszm,HighGrayLevelZoneEmphasis,39.584
original_glszm_LargeAreaEmphasis,glszm,LargeAreaEmphasis,1981610.8
original_glszm_LargeAreaHighGrayLevelEmphasis,glszm,LargeAreaHighGrayLevelEmphasis,67131383.4
original_glszm_LargeAreaLowGrayLevelEmphasis,glszm,LargeAreaLowGrayLevelEmphasis,72269.00697704082
original_glszm_LowGrayLevelZoneEmphasis,glszm,LowGrayLevelZoneEmphasis,0.0899567006802721
original_glszm_SizeZoneNonUniformity,glszm,SizeZoneNonUniformity,22.04
original_glszm_SizeZoneNonUniformityNormalized,glszm,SizeZoneNonUniformityNormalized,0.17632
original_glszm_SmallAreaEmphasis,glszm,SmallAreaEmphasis,0.017228615852634504
original_glszm_SmallAreaHighGrayLevelEmphasis,glszm,SmallAreaHighGrayLevelEmphasis,0.6669505045165588
original_glszm_SmallAreaLowGrayLevelEmphasis,glszm,SmallAreaLowGrayLevelEmphasis,0.0012803970829368086
original_glszm_ZoneEntropy,glszm,ZoneEntropy,5.682181879513123
original_glszm_ZonePercentage,glszm,ZonePercentage,0.0020616856341745013
original_glszm_ZoneVariance,glszm,ZoneVariance,1746346.9983999997
original_ngtdm_Busyness,ngtdm,Busyness,15.16135252879505
original_ngtdm_Coarseness,ngtdm,Coarseness,0.0013110346995551094
original_ngtdm_Complexity,ngtdm,Complexity,16.402244030505305
original_ngtdm_Contrast,ngtdm,Contrast,0.030475753907723675
original_ngtdm_Strength,ngtdm,Strength,0.044642842102297485
